\\Hourly Demand Report,,,
\\Created at 2024-01-31 07:30:07,,,
\\For 2023,,,
Date,Hour,Market Demand,Ontario Demand
2023-01-04,2,16424,14121
2023-01-04,3,16421,14024
2023-01-04,4,16172,13945
2023-01-04,5,16325,14000
2023-01-04,6,16400,14464
2023-01-04,7,17710,15370
2023-01-04,8,18303,16107
2023-01-04,9,19251,16820
2023-01-04,10,19994,17395
2023-01-04,11,20200,17666
2023-01-04,12,20532,18050
2023-01-04,13,20351,18051
2023-01-04,14,19955,18109
2023-01-04,15,19864,17945
2023-01-04,16,20702,18210
2023-01-04,17,21263,18671
2023-01-04,18,22154,19267
2023-01-04,19,21320,18694
2023-01-04,20,20371,18212
2023-01-04,21,19963,17778
2023-01-04,22,19242,17081
2023-01-04,23,18604,16445
2023-01-04,24,17524,15574
2023-01-05,1,16992,14756
2023-01-05,2,16932,14373
2023-01-05,3,16874,14129
2023-01-05,4,16986,14221
2023-01-05,5,17183,14436
2023-01-05,6,17733,14885
2023-01-05,7,18034,15683
2023-01-05,8,18653,16527
2023-01-05,9,19483,17235
2023-01-05,10,19802,17635
2023-01-05,11,20004,17873
2023-01-05,12,20108,18206
2023-01-05,13,19890,18245
2023-01-05,14,19842,18099
2023-01-05,15,19314,18078
2023-01-05,16,19734,18307
2023-01-05,17,20019,18612
2023-01-05,18,20344,19055
2023-01-05,19,20087,18649
2023-01-05,20,19879,18193
2023-01-05,21,19576,17962
2023-01-05,22,19137,17263
2023-01-05,23,18370,16407
2023-01-05,24,17651,15611
2023-01-06,1,17307,15069
2023-01-06,2,16818,14572
2023-01-06,3,16233,14298
2023-01-06,4,16474,14212
2023-01-06,5,16330,14277
2023-01-06,6,16926,14857
2023-01-06,7,18076,15726
2023-01-06,8,18808,16598
2023-01-06,9,19464,17336
2023-01-06,10,20148,17782
2023-01-06,11,20341,17923
2023-01-06,12,20585,18039
2023-01-06,13,20487,17926
2023-01-06,14,20452,17758
2023-01-06,15,20306,17655
2023-01-06,16,20520,17706
2023-01-06,17,20919,18054
2023-01-06,18,21135,18448
2023-01-06,19,21000,18115
2023-01-06,20,20471,17860
2023-01-06,21,20065,17556
2023-01-06,22,19428,16993
2023-01-06,23,18617,16234
2023-01-06,24,17933,15256
2023-01-07,1,16825,14640
2023-01-07,2,16442,14205
2023-01-07,3,16371,14086
2023-01-07,4,16107,13912
2023-01-07,5,16484,13968
2023-01-07,6,16371,14076
2023-01-07,7,16760,14535
2023-01-07,8,17326,15238
2023-01-07,9,18021,15797
2023-01-07,10,18482,16231
2023-01-07,11,18885,16747
2023-01-07,12,18955,16771
2023-01-07,13,19047,16723
2023-01-07,14,18907,16583
2023-01-07,15,18811,16630
2023-01-07,16,18875,16870
2023-01-07,17,19681,17509
2023-01-07,18,20019,18406
2023-01-07,19,20039,18348
2023-01-07,20,19896,17953
2023-01-07,21,19671,17595
2023-01-07,22,19117,17003
2023-01-07,23,18174,16358
2023-01-07,24,17363,15639
2023-01-08,1,17082,15137
2023-01-08,2,16852,14748
2023-01-08,3,16126,14523
2023-01-08,4,16016,14392
2023-01-08,5,16294,14379
2023-01-08,6,16555,14613
2023-01-08,7,17033,15026
2023-01-08,8,17551,15544
2023-01-08,9,17554,16013
2023-01-08,10,18132,16549
2023-01-08,11,18577,17092
2023-01-08,12,19105,17321
2023-01-08,13,18792,17395
2023-01-08,14,18894,17376
2023-01-08,15,18767,17473
2023-01-08,16,18992,17725
2023-01-08,17,19592,18328
2023-01-08,18,20807,19152
2023-01-08,19,20311,18682
2023-01-08,20,19789,18248
2023-01-08,21,19525,17850
2023-01-08,22,18830,17163
2023-01-08,23,18105,16286
2023-01-08,24,17005,15292
2023-01-09,1,15865,14655
2023-01-09,2,15857,14339
2023-01-09,3,16063,14290
2023-01-09,4,16593,14174
2023-01-09,5,16892,14485
2023-01-09,6,17534,15099
2023-01-09,7,17824,16075
2023-01-09,8,19628,17521
2023-01-09,9,19683,17806
2023-01-09,10,19816,17600
2023-01-09,11,19622,17561
2023-01-09,12,19119,17633
2023-01-09,13,19070,17423
2023-01-09,14,19161,17551
2023-01-09,15,18566,17505
2023-01-09,16,19194,17924
2023-01-09,17,20139,18786
2023-01-09,18,21103,19207
2023-01-09,19,20923,18700
2023-01-09,20,20459,18453
2023-01-09,21,19980,18176
2023-01-09,22,19293,17483
2023-01-09,23,18504,16751
2023-01-09,24,17474,15696
2023-01-10,1,17053,15064
2023-01-10,2,16478,14717
2023-01-10,3,16606,14571
2023-01-10,4,16349,14546
2023-01-10,5,17082,14831
2023-01-10,6,17536,15423
2023-01-10,7,18684,16628
2023-01-10,8,19932,17957
2023-01-10,9,20017,18329
2023-01-10,10,19867,18250
2023-01-10,11,20156,18254
2023-01-10,12,19958,18123
2023-01-10,13,19797,17743
2023-01-10,14,19635,17429
2023-01-10,15,19644,17396
2023-01-10,16,20274,18179
2023-01-10,17,20651,18889
2023-01-10,18,21314,19651
2023-01-10,19,21360,19417
2023-01-10,20,20991,19026
2023-01-10,21,20243,18491
2023-01-10,22,19616,17479
2023-01-10,23,19252,16735
2023-01-10,24,18121,15924
2023-01-11,1,17654,15294
2023-01-11,2,17546,14867
2023-01-11,3,17363,14892
2023-01-11,4,17471,14781
2023-01-11,5,17976,14908
2023-01-11,6,18480,15397
2023-01-11,7,19324,16673
2023-01-11,8,21345,18248
2023-01-11,9,21826,18691
2023-01-11,10,21506,18618
2023-01-11,11,21301,18604
2023-01-11,12,21003,18476
2023-01-11,13,21216,18597
2023-01-11,14,21002,18459
2023-01-11,15,20609,18281
2023-01-11,16,20810,18692
2023-01-11,17,21211,19176
2023-01-11,18,22029,19623
2023-01-11,19,21659,19203
2023-01-11,20,21205,18965
2023-01-11,21,21497,18697
2023-01-11,22,20529,18062
2023-01-11,23,19265,17082
2023-01-11,24,18306,16176
2023-01-12,1,18172,15293
2023-01-12,2,17742,14789
2023-01-12,3,17381,14549
2023-01-12,4,16350,14586
2023-01-12,5,16558,14851
2023-01-12,6,17170,15282
2023-01-12,7,18494,16453
2023-01-12,8,19972,17815
2023-01-12,9,20303,18383
2023-01-12,10,20056,18379
2023-01-12,11,20002,18432
2023-01-12,12,20558,18685
2023-01-12,13,20524,18659
2023-01-12,14,20490,18410
2023-01-12,15,20084,18208
2023-01-12,16,20008,18292
2023-01-12,17,20609,18612
2023-01-12,18,21653,19037
2023-01-12,19,21411,18532
2023-01-12,20,21174,18478
2023-01-12,21,20809,18230
2023-01-12,22,20270,17553
2023-01-12,23,19555,16757
2023-01-12,24,18603,15758
2023-01-13,1,18208,14985
2023-01-13,2,17762,14614
2023-01-13,3,17878,14532
2023-01-13,4,17913,14410
2023-01-13,5,18125,14623
2023-01-13,6,18236,15186
2023-01-13,7,19388,16306
2023-01-13,8,20740,17655
2023-01-13,9,21466,18318
2023-01-13,10,21489,18343
2023-01-13,11,21399,18749
2023-01-13,12,21138,19013
2023-01-13,13,21029,18867
2023-01-13,14,20870,18592
2023-01-13,15,20785,18495
2023-01-13,16,20858,18539
2023-01-13,17,21438,18915
2023-01-13,18,21624,19393
2023-01-13,19,21594,19218
2023-01-13,20,21413,18874
2023-01-13,21,21088,18559
2023-01-13,22,20009,17959
2023-01-13,23,19153,17225
2023-01-13,24,18330,16373
2023-01-14,1,18014,15597
2023-01-14,2,17689,15272
2023-01-14,3,17486,15189
2023-01-14,4,17474,15137
2023-01-14,5,17642,15253
2023-01-14,6,18292,15662
2023-01-14,7,18800,16147
2023-01-14,8,19309,16742
2023-01-14,9,20588,17643
2023-01-14,10,21123,18396
2023-01-14,11,20816,18210
2023-01-14,12,20620,18037
2023-01-14,13,20112,17571
2023-01-14,14,19588,16988
2023-01-14,15,19593,16726
2023-01-14,16,20033,17161
2023-01-14,17,20624,17953
2023-01-14,18,22096,19244
2023-01-14,19,21904,19181
2023-01-14,20,21298,18548
2023-01-14,21,20834,18115
2023-01-14,22,20328,17509
2023-01-14,23,19556,16861
2023-01-14,24,18744,16347
2023-01-15,1,17709,15659
2023-01-15,2,17167,15302
2023-01-15,3,17135,15155
2023-01-15,4,16847,15126
2023-01-15,5,16794,15177
2023-01-15,6,17385,15394
2023-01-15,7,17649,15711
2023-01-15,8,18309,16299
2023-01-15,9,19242,16839
2023-01-15,10,19258,16961
2023-01-15,11,19057,17013
2023-01-15,12,19156,17012
2023-01-15,13,18624,16596
2023-01-15,14,18273,16537
2023-01-15,15,18490,16528
2023-01-15,16,18950,16902
2023-01-15,17,20292,17812
2023-01-15,18,20854,18942
2023-01-15,19,20920,18962
2023-01-15,20,20274,18322
2023-01-15,21,19814,17974
2023-01-15,22,19089,17345
2023-01-15,23,18197,16441
2023-01-15,24,17283,15473
2023-01-16,1,17234,15127
2023-01-16,2,17414,14995
2023-01-16,3,17315,14663
2023-01-16,4,17439,14718
2023-01-16,5,17686,14929
2023-01-16,6,18094,15409
2023-01-16,7,19048,16462
2023-01-16,8,20505,18238
2023-01-16,9,21368,18887
2023-01-16,10,20699,18317
2023-01-16,11,20261,17840
2023-01-16,12,20049,17412
2023-01-16,13,19710,17108
2023-01-16,14,19842,17101
2023-01-16,15,19751,17338
2023-01-16,16,20132,17568
2023-01-16,17,21385,18473
2023-01-16,18,21709,19218
2023-01-16,19,21122,18877
2023-01-16,20,20792,18522
2023-01-16,21,20440,18195
2023-01-16,22,19721,17536
2023-01-16,23,18891,16534
2023-01-16,24,18112,15630
2023-01-17,1,17920,15092
2023-01-17,2,17414,14694
2023-01-17,3,17441,14543
2023-01-17,4,17623,14439
2023-01-17,5,17953,14647
2023-01-17,6,18284,15107
2023-01-17,7,19543,16464
2023-01-17,8,20513,17715
2023-01-17,9,20872,18252
2023-01-17,10,19801,18148
2023-01-17,11,20330,18205
2023-01-17,12,21315,18334
2023-01-17,13,21480,18087
2023-01-17,14,21671,18209
2023-01-17,15,21656,18458
2023-01-17,16,21521,18343
2023-01-17,17,21529,18434
2023-01-17,18,22198,19275
2023-01-17,19,21666,18766
2023-01-17,20,21601,18382
2023-01-17,21,20818,17799
2023-01-17,22,19514,17053
2023-01-17,23,18502,16022
2023-01-17,24,17779,15092
2023-01-18,1,16967,14461
2023-01-18,2,16768,14071
2023-01-18,3,16759,13892
2023-01-18,4,17060,13812
2023-01-18,5,17692,14051
2023-01-18,6,18361,14818
2023-01-18,7,19087,16032
2023-01-18,8,20384,17433
2023-01-18,9,20436,17913
2023-01-18,10,20299,17919
2023-01-18,11,20488,17992
2023-01-18,12,20244,17857
2023-01-18,13,20085,17871
2023-01-18,14,20135,17863
2023-01-18,15,19768,17836
2023-01-18,16,19902,17927
2023-01-18,17,20521,18429
2023-01-18,18,21582,19250
2023-01-18,19,20267,18603
2023-01-18,20,19946,18226
2023-01-18,21,19468,17884
2023-01-18,22,18744,17301
2023-01-18,23,17896,16494
2023-01-18,24,17566,15560
2023-01-19,1,17254,14814
2023-01-19,2,16785,14141
2023-01-19,3,16577,13857
2023-01-19,4,16294,13698
2023-01-19,5,16558,13932
2023-01-19,6,17518,14646
2023-01-19,7,18719,15756
2023-01-19,8,19948,17231
2023-01-19,9,20416,17829
2023-01-19,10,20441,17998
2023-01-19,11,20952,18268
2023-01-19,12,21145,18607
2023-01-19,13,21148,18625
2023-01-19,14,20891,18484
2023-01-19,15,20525,18477
2023-01-19,16,20547,18856
2023-01-19,17,21033,19378
2023-01-19,18,21250,19562
2023-01-19,19,21138,19142
2023-01-19,20,20752,18808
2023-01-19,21,19741,18387
2023-01-19,22,18926,17483
2023-01-19,23,18211,16504
2023-01-19,24,17543,15480
2023-01-20,1,17229,14761
2023-01-20,2,17312,14525
2023-01-20,3,17166,14406
2023-01-20,4,17113,14317
2023-01-20,5,17197,14480
2023-01-20,6,17905,15117
2023-01-20,7,18929,16414
2023-01-20,8,19449,17481
2023-01-20,9,20717,18353
2023-01-20,10,20851,18693
2023-01-20,11,20916,18611
2023-01-20,12,20245,18221
2023-01-20,13,20087,18050
2023-01-20,14,19915,18093
2023-01-20,15,20094,18225
2023-01-20,16,20067,18125
2023-01-20,17,20682,18484
2023-01-20,18,21364,19097
2023-01-20,19,21188,18936
2023-01-20,20,20925,18559
2023-01-20,21,20607,18267
2023-01-20,22,19679,17769
2023-01-20,23,19046,16947
2023-01-20,24,18339,16072
2023-01-21,1,17777,15310
2023-01-21,2,17259,14828
2023-01-21,3,16781,14439
2023-01-21,4,16875,14337
2023-01-21,5,16678,14308
2023-01-21,6,16646,14569
2023-01-21,7,17364,15131
2023-01-21,8,18193,15992
2023-01-21,9,18896,16757
2023-01-21,10,19643,17480
2023-01-21,11,19928,17924
2023-01-21,12,19946,18164
2023-01-21,13,19763,17913
2023-01-21,14,19591,17609
2023-01-21,15,19538,17510
2023-01-21,16,19626,17548
2023-01-21,17,20112,18041
2023-01-21,18,20507,18387
2023-01-21,19,20392,18128
2023-01-21,20,20155,17813
2023-01-21,21,19532,17284
2023-01-21,22,19094,16702
2023-01-21,23,18200,15981
2023-01-21,24,17543,15238
2023-01-22,1,17236,14646
2023-01-22,2,17200,14444
2023-01-22,3,16421,14018
2023-01-22,4,16204,13919
2023-01-22,5,16402,14083
2023-01-22,6,16710,14190
2023-01-22,7,16864,14358
2023-01-22,8,17466,14990
2023-01-22,9,18247,15749
2023-01-22,10,18832,16435
2023-01-22,11,19225,16894
2023-01-22,12,19622,17468
2023-01-22,13,19831,17692
2023-01-22,14,19968,17625
2023-01-22,15,19928,17596
2023-01-22,16,20169,17743
2023-01-22,17,20520,18171
2023-01-22,18,21387,18824
2023-01-22,19,21402,18773
2023-01-22,20,20651,18191
2023-01-22,21,20098,17848
2023-01-22,22,19089,17004
2023-01-22,23,18330,16158
2023-01-22,24,17888,15423
2023-01-23,1,17434,14768
2023-01-23,2,17111,14422
2023-01-23,3,17078,14255
2023-01-23,4,16713,14121
2023-01-23,5,17088,14396
2023-01-23,6,17764,15020
2023-01-23,7,19025,16093
2023-01-23,8,20556,17706
2023-01-23,9,20986,18315
2023-01-23,10,21031,18413
2023-01-23,11,20969,18647
2023-01-23,12,20669,18604
2023-01-23,13,20463,18336
2023-01-23,14,20014,18060
2023-01-23,15,20293,18079
2023-01-23,16,20141,18012
2023-01-23,17,20393,18442
2023-01-23,18,21446,18859
2023-01-23,19,21307,18589
2023-01-23,20,20956,18238
2023-01-23,21,20586,17829
2023-01-23,22,20186,17140
2023-01-23,23,19566,16220
2023-01-23,24,18679,15238
2023-01-24,1,18073,14579
2023-01-24,2,17700,14142
2023-01-24,3,18071,14022
2023-01-24,4,18028,13986
2023-01-24,5,17755,14223
2023-01-24,6,17641,14803
2023-01-24,7,18801,16037
2023-01-24,8,20383,17626
2023-01-24,9,20573,18059
2023-01-24,10,19998,18192
2023-01-24,11,19980,18019
2023-01-24,12,19677,17628
2023-01-24,13,19047,17227
2023-01-24,14,18937,17260
2023-01-24,15,19408,17387
2023-01-24,16,19507,17419
2023-01-24,17,20180,18246
2023-01-24,18,21028,19185
2023-01-24,19,21155,19182
2023-01-24,20,20823,18829
2023-01-24,21,20679,18428
2023-01-24,22,19983,17865
2023-01-24,23,19349,17002
2023-01-24,24,18121,16006
2023-01-25,1,17866,15396
2023-01-25,2,17620,14935
2023-01-25,3,17356,14730
2023-01-25,4,17275,14542
2023-01-25,5,17450,14775
2023-01-25,6,17921,15341
2023-01-25,7,18693,16256
2023-01-25,8,19888,17526
2023-01-25,9,20098,18073
2023-01-25,10,20385,18062
2023-01-25,11,20665,18228
2023-01-25,12,20605,18323
2023-01-25,13,20636,18468
2023-01-25,14,20368,18410
2023-01-25,15,20323,18462
2023-01-25,16,20502,18593
2023-01-25,17,20726,19098
2023-01-25,18,21487,19819
2023-01-25,19,21264,19675
2023-01-25,20,20857,19311
2023-01-25,21,20522,18851
2023-01-25,22,19728,17939
2023-01-25,23,18763,16813
2023-01-25,24,18344,15649
2023-01-26,1,18026,15249
2023-01-26,2,17978,14883
2023-01-26,3,17747,14747
2023-01-26,4,17485,14706
2023-01-26,5,17632,14939
2023-01-26,6,18018,15328
2023-01-26,7,19178,16617
2023-01-26,8,20125,17843
2023-01-26,9,20726,18381
2023-01-26,10,20967,18613
2023-01-26,11,20934,18753
2023-01-26,12,20803,18835
2023-01-26,13,20000,18661
2023-01-26,14,19686,18436
2023-01-26,15,19684,18354
2023-01-26,16,19595,18287
2023-01-26,17,20385,18817
2023-01-26,18,21325,19543
2023-01-26,19,21673,19490
2023-01-26,20,20938,19018
2023-01-26,21,20662,18627
2023-01-26,22,19514,17846
2023-01-26,23,18445,16898
2023-01-26,24,18322,15916
2023-01-27,1,17730,15366
2023-01-27,2,17547,14820
2023-01-27,3,17183,14513
2023-01-27,4,17246,14555
2023-01-27,5,17414,14849
2023-01-27,6,18075,15517
2023-01-27,7,19238,16675
2023-01-27,8,20551,18190
2023-01-27,9,21214,18796
2023-01-27,10,20840,18504
2023-01-27,11,20325,18258
2023-01-27,12,19727,17790
2023-01-27,13,19314,17627
2023-01-27,14,19290,17509
2023-01-27,15,20445,17764
2023-01-27,16,20789,18163
2023-01-27,17,21219,18605
2023-01-27,18,21225,18992
2023-01-27,19,21613,18954
2023-01-27,20,21572,18558
2023-01-27,21,20947,18185
2023-01-27,22,20430,17537
2023-01-27,23,19440,16617
2023-01-27,24,18855,15644
2023-01-28,1,18250,14914
2023-01-28,2,17672,14438
2023-01-28,3,17479,14130
2023-01-28,4,17537,14013
2023-01-28,5,17488,14161
2023-01-28,6,17493,14455
2023-01-28,7,17789,15080
2023-01-28,8,18036,15713
2023-01-28,9,18615,16575
2023-01-28,10,18568,16928
2023-01-28,11,18563,17059
2023-01-28,12,19004,17332
2023-01-28,13,18360,16843
2023-01-28,14,17885,16532
2023-01-28,15,17795,16687
2023-01-28,16,18213,16960
2023-01-28,17,19128,17557
2023-01-28,18,20009,18314
2023-01-28,19,20326,18493
2023-01-28,20,19677,17966
2023-01-28,21,18861,17356
2023-01-28,22,18129,16960
2023-01-28,23,17313,16219
2023-01-28,24,16648,15476
2023-01-29,1,16947,15071
2023-01-29,2,16639,14649
2023-01-29,3,16568,14316
2023-01-29,4,16356,14212
2023-01-29,5,15811,14195
2023-01-29,6,15873,14267
2023-01-29,7,16295,14936
2023-01-29,8,17061,15553
2023-01-29,9,17709,16112
2023-01-29,10,18219,16677
2023-01-29,11,18569,17334
2023-01-29,12,19231,17436
2023-01-29,13,19280,17554
2023-01-29,14,19215,17441
2023-01-29,15,19649,17332
2023-01-29,16,18987,17430
2023-01-29,17,19610,17883
2023-01-29,18,20994,18813
2023-01-29,19,21348,19118
2023-01-29,20,20437,18629
2023-01-29,21,19789,18228
2023-01-29,22,19110,17644
2023-01-29,23,18386,16659
2023-01-29,24,17958,15815
2023-01-30,1,17055,15253
2023-01-30,2,16826,14922
2023-01-30,3,16629,14935
2023-01-30,4,17193,15129
2023-01-30,5,17654,15331
2023-01-30,6,18124,16035
2023-01-30,7,19332,17314
2023-01-30,8,21038,18739
2023-01-30,9,21029,19275
2023-01-30,10,21240,19503
2023-01-30,11,21200,19541
2023-01-30,12,20808,19228
2023-01-30,13,20784,19087
2023-01-30,14,20434,18921
2023-01-30,15,20625,19146
2023-01-30,16,20549,19121
2023-01-30,17,21127,19460
2023-01-30,18,21830,19957
2023-01-30,19,22281,20114
2023-01-30,20,21772,19493
2023-01-30,21,21433,19030
2023-01-30,22,20698,18183
2023-01-30,23,19769,17458
2023-01-30,24,19133,16484
2023-01-31,1,18703,15818
2023-01-31,2,18434,15481
2023-01-31,3,18557,15554
2023-01-31,4,18593,15651
2023-01-31,5,18339,15821
2023-01-31,6,19264,16510
2023-01-31,7,20143,17659
2023-01-31,8,21446,19153
2023-01-31,9,22146,19540
2023-01-31,10,21960,19314
2023-01-31,11,21644,19039
2023-01-31,12,21012,18520
2023-01-31,13,20807,18545
2023-01-31,14,20765,18352
2023-01-31,15,20902,18258
2023-01-31,16,20958,18340
2023-01-31,17,21760,19128
2023-01-31,18,22742,20127
2023-01-31,19,23023,20486
2023-01-31,20,22826,20183
2023-01-31,21,22021,19589
2023-01-31,22,21488,18855
2023-01-31,23,20249,17660
2023-01-31,24,19393,16864
2023-02-01,1,18610,16126
2023-02-01,2,18600,15761
2023-02-01,3,18592,15782
2023-02-01,4,18444,15736
2023-02-01,5,18915,15764
2023-02-01,6,19788,16481
2023-02-01,7,21113,17489
2023-02-01,8,22290,18940
2023-02-01,9,23007,19216
2023-02-01,10,23058,19133
2023-02-01,11,22247,18770
2023-02-01,12,21704,18368
2023-02-01,13,21024,18185
2023-02-01,14,20539,18055
2023-02-01,15,20529,17884
2023-02-01,16,20656,18089
2023-02-01,17,20974,18679
2023-02-01,18,21955,19527
2023-02-01,19,22129,19635
2023-02-01,20,22147,19446
2023-02-01,21,21322,19161
2023-02-01,22,20444,18424
2023-02-01,23,18821,17407
2023-02-01,24,17525,16408
2023-02-02,1,17986,16004
2023-02-02,2,17137,15519
2023-02-02,3,16925,15267
2023-02-02,4,16772,15107
2023-02-02,5,16943,15300
2023-02-02,6,17378,15800
2023-02-02,7,18300,17034
2023-02-02,8,19583,18257
2023-02-02,9,20179,18732
2023-02-02,10,20310,18583
2023-02-02,11,19853,18313
2023-02-02,12,19490,17841
2023-02-02,13,19060,17539
2023-02-02,14,19083,17500
2023-02-02,15,19343,17253
2023-02-02,16,19424,17555
2023-02-02,17,19996,18553
2023-02-02,18,20780,19406
2023-02-02,19,20926,19477
2023-02-02,20,20915,19382
2023-02-02,21,20409,19227
2023-02-02,22,20076,18673
2023-02-02,23,19066,17914
2023-02-02,24,18498,17010
2023-02-03,1,18814,16577
2023-02-03,2,18467,16252
2023-02-03,3,18809,16168
2023-02-03,4,18857,16178
2023-02-03,5,19875,16520
2023-02-03,6,21059,17208
2023-02-03,7,22575,18433
2023-02-03,8,23507,19679
2023-02-03,9,23931,20198
2023-02-03,10,24113,19935
2023-02-03,11,23877,19664
2023-02-03,12,23605,19553
2023-02-03,13,23341,19612
2023-02-03,14,23147,19586
2023-02-03,15,23437,19620
2023-02-03,16,23529,19807
2023-02-03,17,24286,20459
2023-02-03,18,24888,21197
2023-02-03,19,24821,21388
2023-02-03,20,24521,21166
2023-02-03,21,24200,20906
2023-02-03,22,23902,20342
2023-02-03,23,22577,19554
2023-02-03,24,21973,18833
2023-02-04,1,21442,18035
2023-02-04,2,21324,17628
2023-02-04,3,21330,17247
2023-02-04,4,20808,17104
2023-02-04,5,21172,17270
2023-02-04,6,21208,17349
2023-02-04,7,21642,17722
2023-02-04,8,22195,18504
2023-02-04,9,22684,19021
2023-02-04,10,22291,19503
2023-02-04,11,22867,20046
2023-02-04,12,23373,19900
2023-02-04,13,23721,19689
2023-02-04,14,23002,19190
2023-02-04,15,22590,18732
2023-02-04,16,22488,18556
2023-02-04,17,23104,19051
2023-02-04,18,24028,19764
2023-02-04,19,24095,19847
2023-02-04,20,22943,19201
2023-02-04,21,21784,18610
2023-02-04,22,21375,18227
2023-02-04,23,20772,17354
2023-02-04,24,19813,16219
2023-02-05,1,18455,15372
2023-02-05,2,18054,14971
2023-02-05,3,17618,14791
2023-02-05,4,17232,14577
2023-02-05,5,17183,14560
2023-02-05,6,17763,14802
2023-02-05,7,18229,15207
2023-02-05,8,18137,15698
2023-02-05,9,18367,16275
2023-02-05,10,18889,16570
2023-02-05,11,19373,16572
2023-02-05,12,19287,16666
2023-02-05,13,19205,16629
2023-02-05,14,18972,16692
2023-02-05,15,19321,17038
2023-02-05,16,19253,17143
2023-02-05,17,19859,17845
2023-02-05,18,20481,18458
2023-02-05,19,20485,18298
2023-02-05,20,19905,17996
2023-02-05,21,19365,17483
2023-02-05,22,18720,16995
2023-02-05,23,18026,15993
2023-02-05,24,16865,14998
2023-02-06,1,16528,14694
2023-02-06,2,16864,14459
2023-02-06,3,17388,14414
2023-02-06,4,17435,14636
2023-02-06,5,17675,14781
2023-02-06,6,18284,15483
2023-02-06,7,19314,16651
2023-02-06,8,20344,18103
2023-02-06,9,20657,18798
2023-02-06,10,20559,18645
2023-02-06,11,19488,18296
2023-02-06,12,19474,18171
2023-02-06,13,19137,17901
2023-02-06,14,18617,17475
2023-02-06,15,18427,17370
2023-02-06,16,18794,17567
2023-02-06,17,19509,18229
2023-02-06,18,20561,19152
2023-02-06,19,21268,19462
2023-02-06,20,21101,19165
2023-02-06,21,20698,18670
2023-02-06,22,19595,17917
2023-02-06,23,18932,16922
2023-02-06,24,18171,15858
2023-02-07,1,18157,15193
2023-02-07,2,18061,14835
2023-02-07,3,17662,14669
2023-02-07,4,17817,14719
2023-02-07,5,17728,14791
2023-02-07,6,17470,15149
2023-02-07,7,18295,16302
2023-02-07,8,18822,17553
2023-02-07,9,19050,17673
2023-02-07,10,19544,17536
2023-02-07,11,19561,17908
2023-02-07,12,19982,18138
2023-02-07,13,20181,18002
2023-02-07,14,19707,17353
2023-02-07,15,18938,17034
2023-02-07,16,19271,17188
2023-02-07,17,19709,17702
2023-02-07,18,20435,18467
2023-02-07,19,20670,18734
2023-02-07,20,20326,18405
2023-02-07,21,19370,17966
2023-02-07,22,18833,17363
2023-02-07,23,18206,16626
2023-02-07,24,17397,15482
2023-02-08,1,16571,14756
2023-02-08,2,16473,14244
2023-02-08,3,16547,14135
2023-02-08,4,16535,14061
2023-02-08,5,16533,14370
2023-02-08,6,16839,14916
2023-02-08,7,17955,16192
2023-02-08,8,19070,17665
2023-02-08,9,18865,17736
2023-02-08,10,18468,17477
2023-02-08,11,18015,17137
2023-02-08,12,18371,17033
