\\Hourly Demand Report,,,
\\Created at 2025-01-31 07:30:15,,,
\\For 2024,,,
Date,Hour,Market Demand,Ontario Demand
2024-01-22,15,22461,19472
2024-01-22,16,22428,19472
2024-01-22,17,22805,19819
2024-01-22,18,23938,20368
2024-01-22,19,23327,20139
2024-01-22,20,23017,19937
2024-01-22,21,21948,19386
2024-01-22,22,21111,18641
2024-01-22,23,20139,17606
2024-01-22,24,19182,16633
2024-01-23,1,19197,16124
2024-01-23,2,18935,15697
2024-01-23,3,18951,15600
2024-01-23,4,18818,15518
2024-01-23,5,18734,15750
2024-01-23,6,19261,16163
2024-01-23,7,19964,17251
2024-01-23,8,20694,18494
2024-01-23,9,20941,18922
2024-01-23,10,21053,19081
2024-01-23,11,20870,19147
2024-01-23,12,21374,19228
2024-01-23,13,21199,19017
2024-01-23,14,20763,18928
2024-01-23,15,20664,18972
2024-01-23,16,21007,19157
2024-01-23,17,21816,19611
2024-01-23,18,21669,19925
2024-01-23,19,21920,19755
2024-01-23,20,21473,19719
2024-01-23,21,20769,19248
2024-01-23,22,20349,18601
2024-01-23,23,19850,17514
2024-01-23,24,19222,16494
2024-01-24,1,18171,15759
2024-01-24,2,17740,15515
2024-01-24,3,17841,15219
2024-01-24,4,17700,15235
2024-01-24,5,18148,15443
2024-01-24,6,18233,15772
2024-01-24,7,18965,16864
2024-01-24,8,20261,18210
2024-01-24,9,20580,18714
2024-01-24,10,20312,18807
2024-01-24,11,19512,18955
2024-01-24,12,19966,19079
2024-01-24,13,19969,19182
2024-01-24,14,19973,19195
2024-01-24,15,19853,19137
2024-01-24,16,19845,19265
2024-01-24,17,20326,19588
2024-01-24,18,20442,20006
2024-01-24,19,20120,19472
2024-01-24,20,19846,19085
2024-01-24,21,19793,18877
2024-01-24,22,19370,18248
2024-01-24,23,18670,17124
2024-01-24,24,17943,16080
2024-01-25,1,17171,15339
2024-01-25,2,16718,14921
2024-01-25,3,16614,14819
2024-01-25,4,16819,14693
2024-01-25,5,17102,14884
2024-01-25,6,17461,15349
2024-01-25,7,18092,16438
2024-01-25,8,19158,17680
2024-01-25,9,19188,18201
2024-01-25,10,19250,18307
2024-01-25,11,19244,18316
2024-01-25,12,19207,18358
2024-01-25,13,19109,18247
2024-01-25,14,18928,18157
2024-01-25,15,18865,18093
2024-01-25,16,19594,18286
2024-01-25,17,19748,18671
2024-01-25,18,20095,19021
2024-01-25,19,19980,18790
2024-01-25,20,19975,18424
2024-01-25,21,19420,17962
2024-01-25,22,19079,17289
2024-01-25,23,18404,16335
2024-01-25,24,18039,15392
2024-01-26,1,17705,14887
2024-01-26,2,16899,14573
2024-01-26,3,16702,14302
2024-01-26,4,16949,14443
2024-01-26,5,17812,14815
2024-01-26,6,18005,15360
2024-01-26,7,18716,16621
2024-01-26,8,19985,17689
2024-01-26,9,19888,18300
2024-01-26,10,19975,18457
2024-01-26,11,20625,18605
2024-01-26,12,20681,18560
2024-01-26,13,20343,18197
2024-01-26,14,20590,18269
2024-01-26,15,20512,18197
2024-01-26,16,20468,18202
2024-01-26,17,20649,18539
2024-01-26,18,20817,18870
2024-01-26,19,20669,18609
2024-01-26,20,20721,18305
2024-01-26,21,20614,18015
2024-01-26,22,19771,17488
2024-01-26,23,18508,16454
2024-01-26,24,17365,15447
2024-01-27,1,16689,14751
2024-01-27,2,16447,14327
2024-01-27,3,16557,14018
2024-01-27,4,16552,13950
2024-01-27,5,16467,14005
2024-01-27,6,16695,14283
2024-01-27,7,17023,14858
2024-01-27,8,18064,15661
2024-01-27,9,19177,16451
2024-01-27,10,19440,16890
2024-01-27,11,19102,17160
2024-01-27,12,19486,17448
2024-01-27,13,19471,17328
2024-01-27,14,19740,17438
2024-01-27,15,19534,17389
2024-01-27,16,19577,17470
2024-01-27,17,19384,17596
2024-01-27,18,19310,17825
2024-01-27,19,19623,17595
2024-01-27,20,19595,17176
2024-01-27,21,19297,16696
2024-01-27,22,18328,16197
2024-01-27,23,17941,15428
2024-01-27,24,17497,14830
2024-01-28,1,17578,14780
2024-01-28,2,16810,13971
2024-01-28,3,16514,13695
2024-01-28,4,16526,13529
2024-01-28,5,16442,13527
2024-01-28,6,16750,13718
2024-01-28,7,17340,14281
2024-01-28,8,18043,14979
2024-01-28,9,18542,15577
2024-01-28,10,18887,16031
2024-01-28,11,19305,16509
2024-01-28,12,19987,17042
2024-01-28,13,20220,17277
2024-01-28,14,20087,17145
2024-01-28,15,20198,17113
2024-01-28,16,20503,17357
2024-01-28,17,21016,17683
2024-01-28,18,21583,18336
2024-01-28,19,21886,18303
2024-01-28,20,21434,17974
2024-01-28,21,20651,17490
2024-01-28,22,19458,16886
2024-01-28,23,18774,16062
2024-01-28,24,18229,15478
2024-01-29,1,17255,14886
2024-01-29,2,16896,14398
2024-01-29,3,17055,14206
2024-01-29,4,17216,14254
2024-01-29,5,17338,14497
2024-01-29,6,17910,14980
2024-01-29,7,19623,16407
2024-01-29,8,21108,18137
2024-01-29,9,20954,18469
2024-01-29,10,20733,18393
2024-01-29,11,20684,18313
2024-01-29,12,20491,18045
2024-01-29,13,20322,17808
2024-01-29,14,19929,17474
2024-01-29,15,19964,17335
2024-01-29,16,19709,17355
2024-01-29,17,20530,17860
2024-01-29,18,22013,18857
2024-01-29,19,22070,18978
2024-01-29,20,21704,18633
2024-01-29,21,21160,18256
2024-01-29,22,20940,17605
2024-01-29,23,19549,16571
2024-01-29,24,18733,15676
2024-01-30,1,18139,14925
2024-01-30,2,17768,14536
2024-01-30,3,17781,14491
2024-01-30,4,17821,14354
2024-01-30,5,17917,14534
2024-01-30,6,18504,15004
2024-01-30,7,19642,16221
2024-01-30,8,21411,17821
2024-01-30,9,21874,18360
2024-01-30,10,21842,18295
2024-01-30,11,21695,18412
2024-01-30,12,21575,18617
2024-01-30,13,21852,18735
2024-01-30,14,21772,18795
2024-01-30,15,21711,18715
2024-01-30,16,21722,18935
2024-01-30,17,21842,19051
2024-01-30,18,22658,19401
2024-01-30,19,22180,19327
2024-01-30,20,21435,18778
2024-01-30,21,20910,18542
2024-01-30,22,20827,18017
2024-01-30,23,19676,16913
2024-01-30,24,19360,15996
2024-01-31,1,18477,15378
2024-01-31,2,17979,14782
2024-01-31,3,18013,14700
2024-01-31,4,17934,14603
2024-01-31,5,18087,14763
2024-01-31,6,18423,15188
2024-01-31,7,19583,16456
2024-01-31,8,20600,17718
2024-01-31,9,20837,18065
2024-01-31,10,20594,17959
2024-01-31,11,21088,18018
2024-01-31,12,21041,18029
2024-01-31,13,20988,17883
2024-01-31,14,21055,17788
2024-01-31,15,20885,17795
2024-01-31,16,20749,17954
2024-01-31,17,21266,18506
2024-01-31,18,21893,18914
2024-01-31,19,21748,18598
2024-01-31,20,21385,18098
2024-01-31,21,20963,17672
2024-01-31,22,20401,17007
2024-01-31,23,19677,16212
2024-01-31,24,18598,15246
2024-02-01,1,17316,14571
2024-02-01,2,17344,14378
2024-02-01,3,17588,14302
2024-02-01,4,17337,14200
2024-02-01,5,17400,14244
2024-02-01,6,18005,14791
2024-02-01,7,19128,15966
2024-02-01,8,20518,17206
2024-02-01,9,20722,17709
2024-02-01,10,20821,17800
2024-02-01,11,20737,17887
2024-02-01,12,20345,17866
2024-02-01,13,20302,17785
2024-02-01,14,20413,17875
2024-02-01,15,20222,17869
2024-02-01,16,20230,18115
2024-02-01,17,20419,18524
2024-02-01,18,20536,18867
2024-02-01,19,20673,18674
2024-02-01,20,20235,18177
2024-02-01,21,20736,18216
2024-02-01,22,19783,17224
2024-02-01,23,18395,16065
2024-02-01,24,17737,15248
2024-02-02,1,17497,14979
2024-02-02,2,16632,14402
2024-02-02,3,16421,14093
2024-02-02,4,16568,14035
2024-02-02,5,17083,14248
2024-02-02,6,17779,14794
2024-02-02,7,19631,16172
2024-02-02,8,20890,17394
2024-02-02,9,21116,17847
2024-02-02,10,20904,17916
2024-02-02,11,20199,17681
2024-02-02,12,20322,17460
2024-02-02,13,19973,17098
2024-02-02,14,19768,17041
2024-02-02,15,19787,17118
2024-02-02,16,19911,17335
2024-02-02,17,20344,17863
2024-02-02,18,21053,18452
2024-02-02,19,21080,18869
2024-02-02,20,20346,18247
2024-02-02,21,19849,17983
2024-02-02,22,19543,17468
2024-02-02,23,18789,16606
2024-02-02,24,18180,15851
2024-02-03,1,17792,15287
2024-02-03,2,17423,14920
2024-02-03,3,17204,14637
2024-02-03,4,17353,14537
2024-02-03,5,17615,14644
2024-02-03,6,17846,15055
2024-02-03,7,18357,15684
2024-02-03,8,19467,16440
2024-02-03,9,19298,16661
2024-02-03,10,18904,16613
2024-02-03,11,18963,16483
2024-02-03,12,18465,16192
2024-02-03,13,18118,16143
2024-02-03,14,17609,15897
2024-02-03,15,17361,15817
2024-02-03,16,17633,16097
2024-02-03,17,18603,16757
2024-02-03,18,19985,17637
2024-02-03,19,20694,18257
2024-02-03,20,20304,17561
2024-02-03,21,20130,17141
2024-02-03,22,19526,16627
2024-02-03,23,18389,15926
2024-02-03,24,18245,15215
2024-02-04,1,17736,14757
2024-02-04,2,16991,14493
2024-02-04,3,16981,14193
2024-02-04,4,17349,14366
2024-02-04,5,17477,14546
2024-02-04,6,17494,14705
2024-02-04,7,18074,15164
2024-02-04,8,18510,15633
2024-02-04,9,18436,16036
2024-02-04,10,18222,16224
2024-02-04,11,18004,15877
2024-02-04,12,17418,15562
2024-02-04,13,16956,15218
2024-02-04,14,16227,15016
2024-02-04,15,16220,14921
2024-02-04,16,16740,15451
2024-02-04,17,18323,16494
2024-02-04,18,19909,17809
2024-02-04,19,20441,18154
2024-02-04,20,20439,18027
2024-02-04,21,20235,17649
2024-02-04,22,19648,17018
2024-02-04,23,18871,15931
2024-02-04,24,18085,15158
2024-02-05,1,17443,14644
2024-02-05,2,17245,14320
2024-02-05,3,16759,14205
2024-02-05,4,16644,14121
2024-02-05,5,17103,14329
2024-02-05,6,17932,15041
2024-02-05,7,19220,16568
2024-02-05,8,20660,17945
2024-02-05,9,20438,18088
2024-02-05,10,20352,18052
2024-02-05,11,20316,17966
2024-02-05,12,19893,17832
2024-02-05,13,19486,17611
2024-02-05,14,19369,17522
2024-02-05,15,19125,17216
2024-02-05,16,19136,17306
2024-02-05,17,19728,17941
2024-02-05,18,21274,18810
2024-02-05,19,21503,19030
2024-02-05,20,20965,18758
2024-02-05,21,20185,18416
2024-02-05,22,19573,17826
2024-02-05,23,19366,16888
2024-02-05,24,18824,16038
2024-02-06,1,18327,15403
2024-02-06,2,17507,14989
2024-02-06,3,17354,14867
2024-02-06,4,17468,14902
2024-02-06,5,17887,15150
2024-02-06,6,18403,15674
2024-02-06,7,19489,16790
2024-02-06,8,20928,18257
2024-02-06,9,20101,18017
2024-02-06,10,19306,17212
2024-02-06,11,18961,16599
2024-02-06,12,18576,16118
2024-02-06,13,17845,15900
2024-02-06,14,17777,15701
2024-02-06,15,18087,15763
2024-02-06,16,18763,16276
2024-02-06,17,19433,17266
2024-02-06,18,20863,18520
2024-02-06,19,21502,18983
2024-02-06,20,21264,18868
2024-02-06,21,20614,18480
2024-02-06,22,20104,17780
2024-02-06,23,19109,16755
2024-02-06,24,18385,15758
2024-02-07,1,18128,15013
2024-02-07,2,17885,14824
2024-02-07,3,17810,14653
2024-02-07,4,17845,14785
2024-02-07,5,18140,14996
2024-02-07,6,18768,15591
2024-02-07,7,20063,16761
2024-02-07,8,20904,17894
2024-02-07,9,20766,18235
2024-02-07,10,20458,18026
2024-02-07,11,19922,17562
2024-02-07,12,19370,17071
2024-02-07,13,18817,16642
2024-02-07,14,18740,16655
2024-02-07,15,18702,16751
2024-02-07,16,19048,16936
2024-02-07,17,19591,17728
2024-02-07,18,20974,18478
2024-02-07,19,21013,18692
2024-02-07,20,20591,18450
2024-02-07,21,20282,18070
2024-02-07,22,20013,17460
2024-02-07,23,19093,16369
2024-02-07,24,17853,15367
2024-02-08,1,17197,14714
2024-02-08,2,16705,14338
2024-02-08,3,16638,14250
2024-02-08,4,16855,14273
2024-02-08,5,16917,14296
2024-02-08,6,17573,14837
2024-02-08,7,19513,16423
2024-02-08,8,20633,17578
2024-02-08,9,19999,17265
2024-02-08,10,18933,16984
2024-02-08,11,18056,16813
2024-02-08,12,17943,16643
