\\Hourly Demand Report,,,
\\Created at 2023-01-31 07:30:13,,,
\\For 2022,,,
Date,Hour,Market Demand,Ontario Demand
2022-01-05,1,16603,14471
2022-01-05,2,16320,14065
2022-01-05,3,15776,13865
2022-01-05,4,15391,13752
2022-01-05,5,15755,13831
2022-01-05,6,16145,14371
2022-01-05,7,17109,15439
2022-01-05,8,18252,16516
2022-01-05,9,18435,16990
2022-01-05,10,19123,17446
2022-01-05,11,19978,17676
2022-01-05,12,20610,17995
2022-01-05,13,20918,18245
2022-01-05,14,20080,18109
2022-01-05,15,20565,17943
2022-01-05,16,20247,18146
2022-01-05,17,20723,18610
2022-01-05,18,21345,19339
2022-01-05,19,20882,18701
2022-01-05,20,20047,18236
2022-01-05,21,19852,17828
2022-01-05,22,19410,17217
2022-01-05,23,18903,16366
2022-01-05,24,18501,15425
2022-01-06,1,17746,14885
2022-01-06,2,17621,14551
2022-01-06,3,17741,14422
2022-01-06,4,17686,14404
2022-01-06,5,17733,14585
2022-01-06,6,18023,15166
2022-01-06,7,18931,16174
2022-01-06,8,20074,17309
2022-01-06,9,20382,18115
2022-01-06,10,20517,18377
2022-01-06,11,20277,18173
2022-01-06,12,20533,18228
2022-01-06,13,20630,18198
2022-01-06,14,20429,18084
2022-01-06,15,20177,18041
2022-01-06,16,20707,18367
2022-01-06,17,22218,19356
2022-01-06,18,22902,20257
2022-01-06,19,22063,19778
2022-01-06,20,21684,19363
2022-01-06,21,21719,18982
2022-01-06,22,21050,18129
2022-01-06,23,19976,17136
2022-01-06,24,19480,16289
2022-01-07,1,18730,15831
2022-01-07,2,18123,15370
2022-01-07,3,18017,15278
2022-01-07,4,17754,14983
2022-01-07,5,18092,15186
2022-01-07,6,18741,15797
2022-01-07,7,19942,16754
2022-01-07,8,21264,17911
2022-01-07,9,21745,18676
2022-01-07,10,21926,18793
2022-01-07,11,21273,18381
2022-01-07,12,20909,18029
2022-01-07,13,20798,17932
2022-01-07,14,20667,17780
2022-01-07,15,20561,17816
2022-01-07,16,20960,18134
2022-01-07,17,22118,19070
2022-01-07,18,23788,20513
2022-01-07,19,23302,20189
2022-01-07,20,22857,19944
2022-01-07,21,22316,19498
2022-01-07,22,21437,18767
2022-01-07,23,20865,17926
2022-01-07,24,20172,17070
2022-01-08,1,19747,16516
2022-01-08,2,19373,16212
2022-01-08,3,19075,15871
2022-01-08,4,18940,15809
2022-01-08,5,19103,15929
2022-01-08,6,19374,15962
2022-01-08,7,18742,16257
2022-01-08,8,19713,16686
2022-01-08,9,19268,16954
2022-01-08,10,19387,17276
2022-01-08,11,19250,17379
2022-01-08,12,19240,17166
2022-01-08,13,19572,17113
2022-01-08,14,19638,17011
2022-01-08,15,20052,16907
2022-01-08,16,20664,17450
2022-01-08,17,21214,18172
2022-01-08,18,22327,19331
2022-01-08,19,21981,18824
2022-01-08,20,21182,18049
2022-01-08,21,20611,17525
2022-01-08,22,19695,16960
2022-01-08,23,18865,16309
2022-01-08,24,18266,15675
2022-01-09,1,17640,15020
2022-01-09,2,17523,14691
2022-01-09,3,16548,14406
2022-01-09,4,16420,14085
2022-01-09,5,16705,14022
2022-01-09,6,16656,14122
2022-01-09,7,16894,14315
2022-01-09,8,17540,14764
2022-01-09,9,17863,15263
2022-01-09,10,18115,15783
2022-01-09,11,18548,16418
2022-01-09,12,18360,16707
2022-01-09,13,18650,17010
2022-01-09,14,18711,17011
2022-01-09,15,18818,16915
2022-01-09,16,18851,17059
2022-01-09,17,19214,17668
2022-01-09,18,20206,18595
2022-01-09,19,20206,18441
2022-01-09,20,19976,18109
2022-01-09,21,20197,17727
2022-01-09,22,19572,17159
2022-01-09,23,18849,16450
2022-01-09,24,17970,15793
2022-01-10,1,17792,15332
2022-01-10,2,17828,15122
2022-01-10,3,17605,14913
2022-01-10,4,17626,14901
2022-01-10,5,17998,15274
2022-01-10,6,18684,15813
2022-01-10,7,19591,16774
2022-01-10,8,20946,18122
2022-01-10,9,21344,18522
2022-01-10,10,21376,18649
2022-01-10,11,20938,18185
2022-01-10,12,20913,18329
2022-01-10,13,21283,18361
2022-01-10,14,21606,18319
2022-01-10,15,21587,18455
2022-01-10,16,21622,18753
2022-01-10,17,22406,19565
2022-01-10,18,23172,20614
2022-01-10,19,23168,20369
2022-01-10,20,22752,20053
2022-01-10,21,22693,19574
2022-01-10,22,20970,18825
2022-01-10,23,20579,18158
2022-01-10,24,20406,17545
2022-01-11,1,19707,16948
2022-01-11,2,18627,16632
2022-01-11,3,17704,16491
2022-01-11,4,17579,16513
2022-01-11,5,18910,16958
2022-01-11,6,19917,17458
2022-01-11,7,21139,18566
2022-01-11,8,22201,19546
2022-01-11,9,22609,20067
2022-01-11,10,23473,20233
2022-01-11,11,23299,20169
2022-01-11,12,22329,20013
2022-01-11,13,21975,19838
2022-01-11,14,22200,19730
2022-01-11,15,21977,19498
2022-01-11,16,22736,19797
2022-01-11,17,23617,20425
2022-01-11,18,24317,21250
2022-01-11,19,24207,20915
2022-01-11,20,24554,20386
2022-01-11,21,23434,19765
2022-01-11,22,21401,18776
2022-01-11,23,19669,17617
2022-01-11,24,19517,16766
2022-01-12,1,18807,16059
2022-01-12,2,17902,15493
2022-01-12,3,16997,15169
2022-01-12,4,16803,15131
2022-01-12,5,17611,15176
2022-01-12,6,18333,15564
2022-01-12,7,18644,16460
2022-01-12,8,20362,17454
2022-01-12,9,20513,18154
2022-01-12,10,21420,18556
2022-01-12,11,21536,18801
2022-01-12,12,21976,18988
2022-01-12,13,22102,19263
2022-01-12,14,22054,19173
2022-01-12,15,21837,19094
2022-01-12,16,21833,19105
2022-01-12,17,22153,19472
2022-01-12,18,22248,20101
2022-01-12,19,22360,19668
2022-01-12,20,22328,19266
2022-01-12,21,21984,18757
2022-01-12,22,21503,17938
2022-01-12,23,20277,16899
2022-01-12,24,19082,15921
2022-01-13,1,17223,15401
2022-01-13,2,16773,14920
2022-01-13,3,16341,14669
2022-01-13,4,16490,14611
2022-01-13,5,16935,14778
2022-01-13,6,17823,15306
2022-01-13,7,18630,16475
2022-01-13,8,19502,17630
2022-01-13,9,19689,18292
2022-01-13,10,20611,18690
2022-01-13,11,20859,18858
2022-01-13,12,21647,19124
2022-01-13,13,21858,19130
2022-01-13,14,20984,18658
2022-01-13,15,20425,18485
2022-01-13,16,20715,18492
2022-01-13,17,21388,18975
2022-01-13,18,21814,19635
2022-01-13,19,21527,19383
2022-01-13,20,21310,19018
2022-01-13,21,20453,18364
2022-01-13,22,19907,17706
2022-01-13,23,19070,16897
2022-01-13,24,18556,15986
2022-01-14,1,18550,15367
2022-01-14,2,18293,15011
2022-01-14,3,17980,14849
2022-01-14,4,18434,14791
2022-01-14,5,18672,15030
2022-01-14,6,18751,15679
2022-01-14,7,19681,16716
2022-01-14,8,20780,17752
2022-01-14,9,21227,18280
2022-01-14,10,21461,18353
2022-01-14,11,21605,18276
2022-01-14,12,21464,18179
2022-01-14,13,21622,18039
2022-01-14,14,21430,17852
2022-01-14,15,21533,17891
2022-01-14,16,21735,18292
2022-01-14,17,22398,19006
2022-01-14,18,24212,20343
2022-01-14,19,24202,20215
2022-01-14,20,23564,19827
2022-01-14,21,23347,19474
2022-01-14,22,23113,18915
2022-01-14,23,21377,18084
2022-01-14,24,21404,17603
2022-01-15,1,20306,16687
2022-01-15,2,20584,16482
2022-01-15,3,20429,16271
2022-01-15,4,20465,16372
2022-01-15,5,20811,16591
2022-01-15,6,20389,16788
2022-01-15,7,20729,17449
2022-01-15,8,21294,18191
2022-01-15,9,21875,18841
2022-01-15,10,21597,18878
2022-01-15,11,21373,18875
2022-01-15,12,20785,18626
2022-01-15,13,20797,18386
2022-01-15,14,20197,18028
2022-01-15,15,19844,17978
2022-01-15,16,20182,18617
2022-01-15,17,21854,19678
2022-01-15,18,23001,20762
2022-01-15,19,23196,20622
2022-01-15,20,22896,19928
2022-01-15,21,22317,19457
2022-01-15,22,21605,18698
2022-01-15,23,21368,18098
2022-01-15,24,20902,17290
2022-01-16,1,20214,16584
2022-01-16,2,19943,16301
2022-01-16,3,20052,15892
2022-01-16,4,20251,16238
2022-01-16,5,20359,16270
2022-01-16,6,20308,16268
2022-01-16,7,20291,16742
2022-01-16,8,20684,17184
2022-01-16,9,20925,17490
2022-01-16,10,20628,17572
2022-01-16,11,20686,17423
2022-01-16,12,20727,17254
2022-01-16,13,20445,17064
2022-01-16,14,19903,16851
2022-01-16,15,19931,16720
2022-01-16,16,20857,17217
2022-01-16,17,21144,18386
2022-01-16,18,22741,19952
2022-01-16,19,22716,19612
2022-01-16,20,22221,18564
2022-01-16,21,22272,18280
2022-01-16,22,21843,17864
2022-01-16,23,21242,17200
2022-01-16,24,20005,16479
2022-01-17,1,19354,15618
2022-01-17,2,19046,15092
2022-01-17,3,18138,14705
2022-01-17,4,17497,14591
2022-01-17,5,18027,14719
2022-01-17,6,18257,15302
2022-01-17,7,18849,16382
2022-01-17,8,19793,17332
2022-01-17,9,20444,17914
2022-01-17,10,21198,18164
2022-01-17,11,21553,18509
2022-01-17,12,21586,18552
2022-01-17,13,21156,18468
2022-01-17,14,20709,18305
2022-01-17,15,20338,18009
2022-01-17,16,20555,18050
2022-01-17,17,20844,18311
2022-01-17,18,21873,19172
2022-01-17,19,21616,18984
2022-01-17,20,21237,18638
2022-01-17,21,20761,18231
2022-01-17,22,19848,17475
2022-01-17,23,18754,16291
2022-01-17,24,17982,15480
2022-01-18,1,17070,14950
2022-01-18,2,17485,14623
2022-01-18,3,17395,14652
2022-01-18,4,16779,14588
2022-01-18,5,17935,15054
2022-01-18,6,17549,15532
2022-01-18,7,18812,16699
2022-01-18,8,19633,17893
2022-01-18,9,20296,18421
2022-01-18,10,20577,18636
2022-01-18,11,20808,18669
2022-01-18,12,20964,18667
2022-01-18,13,21084,18731
2022-01-18,14,20803,18376
2022-01-18,15,20541,18150
2022-01-18,16,20722,18360
2022-01-18,17,21061,18964
2022-01-18,18,22207,19821
2022-01-18,19,21936,19736
2022-01-18,20,21211,19118
2022-01-18,21,20167,18378
2022-01-18,22,19310,17856
2022-01-18,23,18940,16859
2022-01-18,24,18356,16040
2022-01-19,1,17254,15477
2022-01-19,2,17305,15190
2022-01-19,3,17230,14996
2022-01-19,4,17136,14972
2022-01-19,5,17300,15022
2022-01-19,6,18150,15397
2022-01-19,7,18987,16393
2022-01-19,8,20088,17535
2022-01-19,9,20768,18207
2022-01-19,10,20845,18311
2022-01-19,11,20787,18194
2022-01-19,12,20327,17980
2022-01-19,13,20178,17880
2022-01-19,14,20080,17698
2022-01-19,15,19915,17662
2022-01-19,16,20074,17831
2022-01-19,17,21059,18503
2022-01-19,18,22585,19587
2022-01-19,19,22658,19663
2022-01-19,20,22104,19125
2022-01-19,21,21664,18618
2022-01-19,22,20658,17910
2022-01-19,23,19473,17218
2022-01-19,24,19076,16557
2022-01-20,1,18673,16159
2022-01-20,2,18474,15938
2022-01-20,3,18311,15914
2022-01-20,4,18153,15796
2022-01-20,5,18360,16111
2022-01-20,6,19586,16620
2022-01-20,7,21302,17868
2022-01-20,8,21967,19344
2022-01-20,9,21890,19631
2022-01-20,10,21172,19050
2022-01-20,11,20602,18814
2022-01-20,12,21073,18669
2022-01-20,13,20316,18550
2022-01-20,14,20110,18495
2022-01-20,15,20018,18417
2022-01-20,16,20637,18700
2022-01-20,17,22159,19909
2022-01-20,18,23458,21349
2022-01-20,19,23414,21296
2022-01-20,20,22910,20736
2022-01-20,21,22588,20517
2022-01-20,22,22151,19806
2022-01-20,23,21385,18562
2022-01-20,24,20208,17755
2022-01-21,1,19698,17325
2022-01-21,2,19424,17056
2022-01-21,3,19082,16992
2022-01-21,4,19121,16937
2022-01-21,5,19241,16954
2022-01-21,6,19805,17535
2022-01-21,7,20657,18567
2022-01-21,8,22135,20085
2022-01-21,9,22041,20171
2022-01-21,10,21749,19747
2022-01-21,11,21511,19403
2022-01-21,12,21365,19166
2022-01-21,13,22081,19129
2022-01-21,14,21863,18790
2022-01-21,15,21446,18591
2022-01-21,16,21710,18837
2022-01-21,17,22337,19541
2022-01-21,18,23300,20785
2022-01-21,19,23268,20683
2022-01-21,20,23198,20359
2022-01-21,21,22665,19870
2022-01-21,22,21953,19195
2022-01-21,23,21393,18417
2022-01-21,24,20481,17851
2022-01-22,1,19594,16985
2022-01-22,2,19063,16544
2022-01-22,3,18509,16347
2022-01-22,4,18568,16394
2022-01-22,5,18364,16229
2022-01-22,6,18762,16367
2022-01-22,7,18920,16674
2022-01-22,8,19438,17213
2022-01-22,9,19522,17471
2022-01-22,10,20266,17959
2022-01-22,11,20532,18037
2022-01-22,12,20399,17986
2022-01-22,13,20758,18043
2022-01-22,14,21159,18132
2022-01-22,15,21819,18626
2022-01-22,16,21412,18632
2022-01-22,17,21597,18975
2022-01-22,18,22055,19717
2022-01-22,19,21860,19694
2022-01-22,20,21337,19075
2022-01-22,21,21146,18439
2022-01-22,22,20796,17649
2022-01-22,23,19892,17079
2022-01-22,24,18834,16397
2022-01-23,1,17902,15565
2022-01-23,2,17363,15389
2022-01-23,3,16763,15263
2022-01-23,4,17064,15132
2022-01-23,5,17694,15172
2022-01-23,6,17636,15327
2022-01-23,7,18092,15809
2022-01-23,8,18342,16360
2022-01-23,9,19139,16866
2022-01-23,10,20252,17483
2022-01-23,11,20701,17918
2022-01-23,12,20844,17754
2022-01-23,13,20960,17698
2022-01-23,14,20600,17245
2022-01-23,15,20271,17118
2022-01-23,16,20669,17414
2022-01-23,17,22357,18839
2022-01-23,18,23902,20287
2022-01-23,19,23870,20283
2022-01-23,20,23566,19840
2022-01-23,21,23045,19295
2022-01-23,22,22374,18736
2022-01-23,23,21514,17882
2022-01-23,24,20028,17175
2022-01-24,1,19211,16615
2022-01-24,2,19267,16316
2022-01-24,3,19247,16178
2022-01-24,4,18872,16061
2022-01-24,5,19124,16251
2022-01-24,6,19175,16854
2022-01-24,7,20250,18143
2022-01-24,8,21661,19378
2022-01-24,9,21931,19780
2022-01-24,10,22812,19914
2022-01-24,11,22996,20106
2022-01-24,12,22487,20054
2022-01-24,13,22550,19980
2022-01-24,14,22872,19824
2022-01-24,15,22798,19833
2022-01-24,16,22358,20061
2022-01-24,17,23066,20549
2022-01-24,18,23891,21261
2022-01-24,19,24186,21166
2022-01-24,20,23551,20542
2022-01-24,21,22671,19927
2022-01-24,22,22235,19041
2022-01-24,23,21122,17743
2022-01-24,24,19993,16905
2022-01-25,1,19322,16282
2022-01-25,2,19062,15898
2022-01-25,3,18944,15826
2022-01-25,4,18732,15892
2022-01-25,5,18889,15954
2022-01-25,6,19274,16416
2022-01-25,7,20333,17639
2022-01-25,8,21625,18867
2022-01-25,9,22184,19434
2022-01-25,10,22428,19345
2022-01-25,11,22752,19217
2022-01-25,12,22614,19058
2022-01-25,13,22466,18873
2022-01-25,14,21950,18626
2022-01-25,15,22149,18643
2022-01-25,16,21965,18854
2022-01-25,17,22495,19648
2022-01-25,18,23968,20662
2022-01-25,19,24326,21000
2022-01-25,20,23534,20466
2022-01-25,21,22892,20013
2022-01-25,22,22565,19183
2022-01-25,23,21325,18150
2022-01-25,24,20240,17347
2022-01-26,1,19529,16917
2022-01-26,2,19219,16743
2022-01-26,3,18799,16455
2022-01-26,4,19079,16504
2022-01-26,5,19332,16650
2022-01-26,6,19825,17281
2022-01-26,7,21060,18615
2022-01-26,8,22076,19796
2022-01-26,9,22729,20317
2022-01-26,10,22502,20156
2022-01-26,11,22487,19931
2022-01-26,12,21864,19375
2022-01-26,13,21875,19139
2022-01-26,14,21662,18894
2022-01-26,15,21692,18710
2022-01-26,16,21829,18966
2022-01-26,17,21865,19681
2022-01-26,18,22647,20594
2022-01-26,19,22842,20770
2022-01-26,20,22636,20463
2022-01-26,21,22056,19858
2022-01-26,22,22014,19357
2022-01-26,23,20651,18202
2022-01-26,24,19842,17321
2022-01-27,1,19028,16622
2022-01-27,2,18684,16253
2022-01-27,3,18488,16012
2022-01-27,4,18540,15806
2022-01-27,5,18638,16089
2022-01-27,6,19150,16698
2022-01-27,7,20232,17702
2022-01-27,8,21296,18799
2022-01-27,9,21561,19097
2022-01-27,10,21575,19248
2022-01-27,11,21976,19328
2022-01-27,12,22239,19335
2022-01-27,13,22330,19299
2022-01-27,14,22626,19233
2022-01-27,15,22517,19141
2022-01-27,16,22396,19177
2022-01-27,17,22858,19576
2022-01-27,18,23393,20168
2022-01-27,19,23528,20296
2022-01-27,20,22199,19642
2022-01-27,21,21999,19168
2022-01-27,22,21360,18578
2022-01-27,23,20536,17701
2022-01-27,24,19332,16831
2022-01-28,1,17951,16062
2022-01-28,2,17219,15568
2022-01-28,3,17434,15582
2022-01-28,4,17861,15836
2022-01-28,5,17943,16025
2022-01-28,6,19066,16590
2022-01-28,7,20210,17873
2022-01-28,8,21188,19005
2022-01-28,9,22344,19764
2022-01-28,10,21576,19561
2022-01-28,11,21179,19425
2022-01-28,12,21061,19033
2022-01-28,13,20896,18740
2022-01-28,14,20950,18593
2022-01-28,15,20924,18440
2022-01-28,16,21107,18540
2022-01-28,17,21989,19418
2022-01-28,18,23091,20757
2022-01-28,19,23386,20914
2022-01-28,20,22895,20551
2022-01-28,21,22703,20191
2022-01-28,22,22110,19383
2022-01-28,23,21253,18415
2022-01-28,24,20308,17625
2022-01-29,1,19941,17074
2022-01-29,2,19501,16628
2022-01-29,3,19362,16412
2022-01-29,4,19311,16365
2022-01-29,5,19422,16458
2022-01-29,6,19620,16731
2022-01-29,7,20412,17460
2022-01-29,8,21294,18372
2022-01-29,9,21781,18923
2022-01-29,10,21986,18875
2022-01-29,11,21741,18973
2022-01-29,12,21135,18832
2022-01-29,13,20857,18547
2022-01-29,14,20479,18164
2022-01-29,15,20370,17909
2022-01-29,16,20879,18171
2022-01-29,17,21443,18746
2022-01-29,18,22382,19923
2022-01-29,19,22734,20270
2022-01-29,20,22215,19466
2022-01-29,21,21244,18909
2022-01-29,22,21058,18288
2022-01-29,23,20342,17471
2022-01-29,24,19740,16856
2022-01-30,1,19377,16461
2022-01-30,2,19052,16347
2022-01-30,3,18815,15852
2022-01-30,4,18773,15764
2022-01-30,5,19302,15846
2022-01-30,6,19456,16099
2022-01-30,7,19777,16552
2022-01-30,8,19713,16959
2022-01-30,9,20260,17392
2022-01-30,10,20317,17765
2022-01-30,11,20304,17953
2022-01-30,12,20658,17957
2022-01-30,13,20542,17723
2022-01-30,14,20628,17498
2022-01-30,15,20932,17653
2022-01-30,16,21159,18116
2022-01-30,17,21693,19018
2022-01-30,18,22420,19745
2022-01-30,19,22097,19754
2022-01-30,20,21576,19064
2022-01-30,21,20893,18470
2022-01-30,22,20712,17947
2022-01-30,23,20262,17314
2022-01-30,24,19669,16497
2022-01-31,1,18589,15847
2022-01-31,2,18496,15572
2022-01-31,3,18276,15563
2022-01-31,4,18261,15508
2022-01-31,5,18866,15999
2022-01-31,6,19278,16585
2022-01-31,7,20217,17778
2022-01-31,8,21564,19129
2022-01-31,9,21725,19612
2022-01-31,10,22103,19606
2022-01-31,11,21366,19038
2022-01-31,12,20939,18595
2022-01-31,13,20466,18056
2022-01-31,14,20278,17828
2022-01-31,15,20001,17663
2022-01-31,16,20784,18053
2022-01-31,17,21474,18851
2022-01-31,18,22227,19811
2022-01-31,19,22453,20093
2022-01-31,20,21895,19388
2022-01-31,21,21520,18958
2022-01-31,22,20452,18047
2022-01-31,23,19082,16957
2022-01-31,24,18015,16079
2022-02-01,1,17942,15878
2022-02-01,2,17686,15276
2022-02-01,3,17545,15072
2022-02-01,4,17428,14972
2022-02-01,5,17581,15160
2022-02-01,6,18219,15761
2022-02-01,7,19319,16916
2022-02-01,8,20059,18015
2022-02-01,9,20334,18236
2022-02-01,10,20120,17901
2022-02-01,11,19704,17605
2022-02-01,12,19931,17287
2022-02-01,13,19786,17034
2022-02-01,14,19233,16863
2022-02-01,15,19064,16875
2022-02-01,16,19606,17319
2022-02-01,17,20614,18097
2022-02-01,18,21045,18803
2022-02-01,19,21492,19183
2022-02-01,20,21004,18589
2022-02-01,21,20587,18132
2022-02-01,22,19860,17447
2022-02-01,23,19012,16484
2022-02-01,24,18190,15518
2022-02-02,1,16718,14831
2022-02-02,2,16805,14572
2022-02-02,3,16743,14454
2022-02-02,4,16789,14519
2022-02-02,5,17022,14810
2022-02-02,6,16930,15307
2022-02-02,7,17785,16146
2022-02-02,8,19198,17298
2022-02-02,9,19907,18050
2022-02-02,10,19781,18107
2022-02-02,11,20272,18358
2022-02-02,12,20438,18521
2022-02-02,13,20768,18666
2022-02-02,14,20797,18615
2022-02-02,15,20598,18466
2022-02-02,16,20718,18637
2022-02-02,17,20966,18846
2022-02-02,18,21854,19354
2022-02-02,19,21977,19598
2022-02-02,20,21317,19126
2022-02-02,21,20975,18897
2022-02-02,22,20359,18075
2022-02-02,23,19027,17059
2022-02-02,24,18482,16419
2022-02-03,1,17870,15623
2022-02-03,2,17906,15258
2022-02-03,3,17677,15038
2022-02-03,4,17551,14972
2022-02-03,5,17623,15079
2022-02-03,6,17347,15391
2022-02-03,7,18228,16456
2022-02-03,8,19226,17520
2022-02-03,9,20435,18215
2022-02-03,10,20803,18553
2022-02-03,11,20945,18780
2022-02-03,12,20801,18915
2022-02-03,13,20707,19015
2022-02-03,14,20737,18880
2022-02-03,15,20716,18812
2022-02-03,16,20847,18898
2022-02-03,17,21745,19422
2022-02-03,18,22634,20263
2022-02-03,19,22123,20435
2022-02-03,20,22194,20140
2022-02-03,21,21845,19808
2022-02-03,22,21123,18887
2022-02-03,23,19691,17878
2022-02-03,24,18300,17029
2022-02-04,1,18846,16502
2022-02-04,2,18757,16225
2022-02-04,3,19043,16094
2022-02-04,4,19336,16129
2022-02-04,5,19310,16289
2022-02-04,6,19668,16690
2022-02-04,7,20506,17777
2022-02-04,8,21964,19056
2022-02-04,9,22634,19737
2022-02-04,10,22596,19975
2022-02-04,11,22450,20110
2022-02-04,12,22050,20070
2022-02-04,13,21919,19872
2022-02-04,14,21566,19523
2022-02-04,15,21332,19106
2022-02-04,16,21284,19010
2022-02-04,17,21747,19513
2022-02-04,18,22051,20053
2022-02-04,19,22441,20585
2022-02-04,20,21936,20146
2022-02-04,21,21709,19742
2022-02-04,22,21342,19156
2022-02-04,23,20806,18258
2022-02-04,24,20056,17494
2022-02-05,1,19329,16656
2022-02-05,2,18696,16197
2022-02-05,3,17959,15886
2022-02-05,4,18346,15843
2022-02-05,5,18507,15975
2022-02-05,6,18280,16184
2022-02-05,7,18872,16689
2022-02-05,8,19611,17386
2022-02-05,9,20359,18141
2022-02-05,10,20613,18608
2022-02-05,11,20847,18706
2022-02-05,12,20249,18570
2022-02-05,13,19868,18244
2022-02-05,14,19487,17938
2022-02-05,15,19224,17784
2022-02-05,16,19349,17866
2022-02-05,17,19679,18322
2022-02-05,18,20667,19194
2022-02-05,19,21499,19679
2022-02-05,20,21071,19006
2022-02-05,21,20292,18587
2022-02-05,22,19575,17996
2022-02-05,23,18905,17185
2022-02-05,24,18180,16418
2022-02-06,1,17913,15819
2022-02-06,2,18215,15508
2022-02-06,3,17646,15242
2022-02-06,4,17967,15112
2022-02-06,5,18228,15085
2022-02-06,6,17956,15253
2022-02-06,7,18267,15656
2022-02-06,8,19024,16253
2022-02-06,9,19314,16669
2022-02-06,10,19794,17166
2022-02-06,11,19972,17417
2022-02-06,12,19878,17384
2022-02-06,13,19364,17300
2022-02-06,14,18944,16976
2022-02-06,15,18707,16732
2022-02-06,16,18612,16839
2022-02-06,17,19596,17658
2022-02-06,18,20597,18633
2022-02-06,19,20671,18952
2022-02-06,20,20279,18370
2022-02-06,21,19624,17971
2022-02-06,22,18895,17285
2022-02-06,23,17995,16404
2022-02-06,24,17155,15477
2022-02-07,1,16755,14910
2022-02-07,2,16232,14571
2022-02-07,3,16033,14417
2022-02-07,4,16111,14507
2022-02-07,5,16203,14649
2022-02-07,6,17147,15569
2022-02-07,7,17905,16433
2022-02-07,8,19715,17914
2022-02-07,9,20268,18391
2022-02-07,10,20293,18393
2022-02-07,11,20072,18207
2022-02-07,12,19848,17932
2022-02-07,13,19543,17607
2022-02-07,14,19613,17579
2022-02-07,15,19250,17264
2022-02-07,16,19861,17765
2022-02-07,17,20699,18664
2022-02-07,18,21216,19412
2022-02-07,19,20937,19458
2022-02-07,20,21143,19001
2022-02-07,21,20653,18452
2022-02-07,22,20178,17902
2022-02-07,23,19389,17145
2022-02-07,24,18259,16072
2022-02-08,1,17535,15490
2022-02-08,2,17319,14957
2022-02-08,3,16900,14776
2022-02-08,4,16578,14533
2022-02-08,5,16802,14772
2022-02-08,6,17478,15403
2022-02-08,7,18769,16514
2022-02-08,8,20163,17996
2022-02-08,9,20157,18351
2022-02-08,10,19799,17992
2022-02-08,11,19405,17408
2022-02-08,12,19260,17276
