\\Hourly Demand Report,,,
\\Created at 2018-05-22 08:00:00,,,
\\For 2005,,,
Date,Hour,Market Demand,Ontario Demand
2005-01-04,20,22799,21632
2005-01-04,21,22369,21102
2005-01-04,22,21850,20333
2005-01-04,23,20637,19120
2005-01-04,24,18845,17735
2005-01-05,1,18245,16579
2005-01-05,2,17783,16222
2005-01-05,3,17723,16047
2005-01-05,4,17722,15921
2005-01-05,5,17650,16204
2005-01-05,6,18785,16817
2005-01-05,7,20355,18194
2005-01-05,8,22344,20046
2005-01-05,9,22346,20553
2005-01-05,10,22529,20598
2005-01-05,11,22679,20748
2005-01-05,12,22658,20833
2005-01-05,13,22696,20805
2005-01-05,14,22898,20820
2005-01-05,15,22880,20791
2005-01-05,16,22914,20915
2005-01-05,17,23679,21896
2005-01-05,18,24826,23125
2005-01-05,19,24539,23089
2005-01-05,20,24152,22602
2005-01-05,21,23696,22127
2005-01-05,22,23035,21388
2005-01-05,23,21950,20053
2005-01-05,24,20218,18662
2005-01-06,1,19133,17764
2005-01-06,2,18911,17396
2005-01-06,3,19002,17161
2005-01-06,4,18874,17027
2005-01-06,5,18907,17062
2005-01-06,6,19380,17629
2005-01-06,7,20554,18970
2005-01-06,8,22227,20797
2005-01-06,9,23081,21445
2005-01-06,10,23344,21529
2005-01-06,11,23660,21799
2005-01-06,12,23952,22008
2005-01-06,13,23848,21888
2005-01-06,14,23469,21745
2005-01-06,15,23173,21607
2005-01-06,16,23124,21558
2005-01-06,17,23803,22187
2005-01-06,18,24913,23199
2005-01-06,19,24721,23233
2005-01-06,20,24226,22720
2005-01-06,21,23698,22201
2005-01-06,22,23132,21347
2005-01-06,23,21804,20016
2005-01-06,24,20351,18706
2005-01-07,1,19185,17777
2005-01-07,2,18855,17262
2005-01-07,3,18633,16965
2005-01-07,4,18393,16845
2005-01-07,5,18589,16915
2005-01-07,6,19085,17476
2005-01-07,7,19906,18737
2005-01-07,8,21877,20510
2005-01-07,9,22294,20993
2005-01-07,10,22311,20865
2005-01-07,11,22581,20778
2005-01-07,12,22382,20714
2005-01-07,13,22356,20603
2005-01-07,14,22474,20455
2005-01-07,15,22325,20351
2005-01-07,16,22167,20485
2005-01-07,17,22573,21094
2005-01-07,18,23729,22063
2005-01-07,19,23372,21881
2005-01-07,20,22611,21245
2005-01-07,21,22169,20803
2005-01-07,22,21485,20119
2005-01-07,23,20469,19103
2005-01-07,24,19085,17773
2005-01-08,1,18252,16754
2005-01-08,2,17966,16151
2005-01-08,3,17371,15746
2005-01-08,4,17351,15487
2005-01-08,5,17198,15518
2005-01-08,6,17600,15686
2005-01-08,7,18072,16048
2005-01-08,8,18686,16966
2005-01-08,9,19620,18034
2005-01-08,10,20300,18856
2005-01-08,11,20957,19221
2005-01-08,12,21386,19338
2005-01-08,13,21091,19111
2005-01-08,14,20696,18799
2005-01-08,15,20410,18628
2005-01-08,16,20546,18715
2005-01-08,17,21254,19320
2005-01-08,18,21909,20464
2005-01-08,19,22103,20350
2005-01-08,20,20964,19780
2005-01-08,21,20529,19195
2005-01-08,22,19790,18656
2005-01-08,23,19027,17868
2005-01-08,24,18391,16962
2005-01-09,1,17732,16103
2005-01-09,2,17515,15503
2005-01-09,3,16863,15105
2005-01-09,4,16834,14835
2005-01-09,5,16831,14759
2005-01-09,6,17102,14970
2005-01-09,7,17364,15332
2005-01-09,8,17475,15931
2005-01-09,9,17999,16664
2005-01-09,10,18981,17572
2005-01-09,11,19717,18183
2005-01-09,12,19804,18560
2005-01-09,13,19967,18683
2005-01-09,14,19855,18650
2005-01-09,15,19811,18556
2005-01-09,16,19941,18636
2005-01-09,17,20704,19320
2005-01-09,18,21671,20537
2005-01-09,19,21551,20367
2005-01-09,20,21136,19983
2005-01-09,21,20836,19552
2005-01-09,22,20185,18985
2005-01-09,23,19440,18087
2005-01-09,24,18380,16956
2005-01-10,1,17833,16238
2005-01-10,2,17406,15817
2005-01-10,3,16933,15639
2005-01-10,4,16949,15655
2005-01-10,5,17146,15807
2005-01-10,6,17945,16451
2005-01-10,7,19318,17699
2005-01-10,8,21023,19682
2005-01-10,9,21677,20336
2005-01-10,10,21618,20377
2005-01-10,11,21857,20616
2005-01-10,12,22369,20728
2005-01-10,13,22267,20531
2005-01-10,14,22017,20431
2005-01-10,15,21901,20358
2005-01-10,16,22237,20551
2005-01-10,17,22648,21262
2005-01-10,18,23301,22389
2005-01-10,19,23586,22281
2005-01-10,20,23242,21837
2005-01-10,21,22671,21316
2005-01-10,22,21689,20448
2005-01-10,23,20382,19241
2005-01-10,24,18784,17890
2005-01-11,1,17875,16806
2005-01-11,2,17370,16296
2005-01-11,3,17254,16110
2005-01-11,4,17198,16064
2005-01-11,5,17680,16314
2005-01-11,6,18014,16875
2005-01-11,7,19294,18275
2005-01-11,8,21466,20234
2005-01-11,9,22156,20815
2005-01-11,10,22472,20831
2005-01-11,11,22151,20855
2005-01-11,12,22202,20806
2005-01-11,13,22423,20611
2005-01-11,14,22211,20665
2005-01-11,15,22330,20539
2005-01-11,16,22254,20708
2005-01-11,17,22954,21496
2005-01-11,18,23936,22640
2005-01-11,19,23780,22575
2005-01-11,20,23183,22078
2005-01-11,21,22827,21572
2005-01-11,22,21971,20725
2005-01-11,23,20970,19524
2005-01-11,24,19262,18168
2005-01-12,1,18018,17175
2005-01-12,2,17246,16689
2005-01-12,3,16995,16483
2005-01-12,4,17169,16379
2005-01-12,5,17139,16627
2005-01-12,6,17528,17061
2005-01-12,7,19154,18322
2005-01-12,8,20746,20217
2005-01-12,9,21649,20843
2005-01-12,10,21684,20878
2005-01-12,11,22380,21072
2005-01-12,12,22522,21292
2005-01-12,13,22453,21111
2005-01-12,14,22388,21015
2005-01-12,15,22261,20871
2005-01-12,16,22221,20849
2005-01-12,17,22588,21535
2005-01-12,18,23088,22335
2005-01-12,19,23042,22111
2005-01-12,20,22316,21495
2005-01-12,21,21669,20898
2005-01-12,22,20720,19829
2005-01-12,23,19431,18522
2005-01-12,24,18565,17313
2005-01-13,1,17698,16251
2005-01-13,2,16653,15620
2005-01-13,3,16234,15306
2005-01-13,4,16274,15149
2005-01-13,5,16261,15225
2005-01-13,6,16638,15766
2005-01-13,7,18223,17162
2005-01-13,8,19800,18941
2005-01-13,9,20450,19463
2005-01-13,10,20951,19372
2005-01-13,11,21267,19601
2005-01-13,12,21438,19545
2005-01-13,13,21006,19320
2005-01-13,14,21003,19280
2005-01-13,15,21095,19238
2005-01-13,16,21132,19486
2005-01-13,17,21554,20409
2005-01-13,18,22524,21349
2005-01-13,19,22715,21335
2005-01-13,20,22356,20981
2005-01-13,21,21735,20517
2005-01-13,22,20944,19803
2005-01-13,23,19598,18571
2005-01-13,24,18412,17474
2005-01-14,1,17582,16467
2005-01-14,2,17121,16119
2005-01-14,3,17170,15880
2005-01-14,4,16885,15755
2005-01-14,5,16797,15882
2005-01-14,6,17286,16471
2005-01-14,7,18801,17886
2005-01-14,8,20465,19918
2005-01-14,9,21160,20506
2005-01-14,10,21155,20567
2005-01-14,11,21150,20569
2005-01-14,12,21441,20618
2005-01-14,13,21492,20463
2005-01-14,14,21078,20389
2005-01-14,15,21224,20278
2005-01-14,16,21435,20449
2005-01-14,17,21852,21121
2005-01-14,18,22789,22146
2005-01-14,19,23115,22420
2005-01-14,20,22554,21964
2005-01-14,21,21986,21446
2005-01-14,22,21318,20778
2005-01-14,23,20135,19736
2005-01-14,24,19190,18573
2005-01-15,1,18699,17500
2005-01-15,2,18227,16913
2005-01-15,3,17699,16590
2005-01-15,4,17724,16515
2005-01-15,5,18032,16487
2005-01-15,6,18191,16787
2005-01-15,7,18632,17299
2005-01-15,8,19254,18205
2005-01-15,9,19755,18920
2005-01-15,10,20360,19462
2005-01-15,11,20953,19793
2005-01-15,12,21218,19842
2005-01-15,13,21239,19638
2005-01-15,14,20910,19380
2005-01-15,15,20338,19179
2005-01-15,16,20391,19115
2005-01-15,17,21029,19607
2005-01-15,18,22319,20900
2005-01-15,19,22590,21155
2005-01-15,20,22072,20537
2005-01-15,21,21575,19990
2005-01-15,22,20529,19453
2005-01-15,23,19646,18729
2005-01-15,24,19157,17740
2005-01-16,1,18510,17032
2005-01-16,2,18035,16547
2005-01-16,3,17940,16223
2005-01-16,4,17885,16075
2005-01-16,5,18032,16030
2005-01-16,6,18035,16171
2005-01-16,7,18447,16615
2005-01-16,8,19238,17269
2005-01-16,9,19750,17973
2005-01-16,10,19881,18766
2005-01-16,11,20410,19233
2005-01-16,12,20667,19460
2005-01-16,13,20830,19509
2005-01-16,14,20789,19368
2005-01-16,15,20474,19332
2005-01-16,16,20499,19422
2005-01-16,17,21026,20199
2005-01-16,18,22629,21452
2005-01-16,19,22838,21661
2005-01-16,20,22380,21153
2005-01-16,21,21934,20707
2005-01-16,22,20976,20104
2005-01-16,23,20300,19276
2005-01-16,24,19577,18327
2005-01-17,1,19044,17637
2005-01-17,2,18736,17219
2005-01-17,3,18522,17106
2005-01-17,4,18408,17070
2005-01-17,5,18698,17238
2005-01-17,6,19580,17983
2005-01-17,7,20778,19276
2005-01-17,8,22139,21405
2005-01-17,9,22806,21963
2005-01-17,10,22750,22007
2005-01-17,11,23073,22074
2005-01-17,12,23104,22027
2005-01-17,13,23093,21824
2005-01-17,14,23238,21708
2005-01-17,15,22990,21610
2005-01-17,16,23388,21775
2005-01-17,17,23850,22536
2005-01-17,18,24647,23752
2005-01-17,19,24971,24086
2005-01-17,20,24614,23653
2005-01-17,21,24286,23298
2005-01-17,22,23385,22489
2005-01-17,23,22110,21257
2005-01-17,24,21114,19966
2005-01-18,1,20252,19152
2005-01-18,2,20331,18879
2005-01-18,3,20355,18658
2005-01-18,4,20101,18635
2005-01-18,5,20419,18818
2005-01-18,6,21075,19353
2005-01-18,7,21998,20696
2005-01-18,8,23491,22650
2005-01-18,9,23721,22996
2005-01-18,10,23522,22797
2005-01-18,11,23410,22685
2005-01-18,12,23359,22543
2005-01-18,13,23363,22274
2005-01-18,14,23458,22095
2005-01-18,15,22971,21964
2005-01-18,16,23562,22106
2005-01-18,17,24197,22876
2005-01-18,18,25102,24096
2005-01-18,19,25478,24362
2005-01-18,20,25002,23886
2005-01-18,21,24524,23408
2005-01-18,22,23831,22565
2005-01-18,23,22357,21241
2005-01-18,24,20956,19807
2005-01-19,1,20388,18795
2005-01-19,2,20005,18371
2005-01-19,3,19763,18124
2005-01-19,4,19607,17998
2005-01-19,5,19722,18129
2005-01-19,6,20333,18704
2005-01-19,7,21480,19871
2005-01-19,8,22720,21566
2005-01-19,9,22928,21989
2005-01-19,10,23038,21940
2005-01-19,11,23415,21993
2005-01-19,12,23457,22028
2005-01-19,13,23421,21798
2005-01-19,14,22975,21552
2005-01-19,15,23340,21460
2005-01-19,16,23284,21489
2005-01-19,17,23681,22153
2005-01-19,18,24418,23107
2005-01-19,19,24311,23183
2005-01-19,20,23833,22717
2005-01-19,21,23525,22209
2005-01-19,22,22834,21368
2005-01-19,23,21698,20257
2005-01-19,24,20690,18949
2005-01-20,1,20022,18120
2005-01-20,2,19609,17657
2005-01-20,3,19414,17478
2005-01-20,4,19199,17397
2005-01-20,5,19071,17689
2005-01-20,6,19762,18380
2005-01-20,7,21308,19828
2005-01-20,8,22734,21747
2005-01-20,9,23215,22310
2005-01-20,10,23830,22183
2005-01-20,11,23702,22236
2005-01-20,12,23970,22063
2005-01-20,13,23663,21692
2005-01-20,14,23629,21641
2005-01-20,15,23169,21645
2005-01-20,16,23096,21786
2005-01-20,17,23883,22471
2005-01-20,18,24775,23697
2005-01-20,19,25411,23912
2005-01-20,20,24763,23592
2005-01-20,21,24380,23209
2005-01-20,22,23515,22553
2005-01-20,23,22481,21569
2005-01-20,24,21909,20420
2005-01-21,1,21310,19374
2005-01-21,2,20833,18936
2005-01-21,3,20824,18763
2005-01-21,4,20808,18777
2005-01-21,5,20933,18906
2005-01-21,6,21220,19496
2005-01-21,7,22307,20872
2005-01-21,8,23817,22908
2005-01-21,9,24449,23388
2005-01-21,10,24371,23174
2005-01-21,11,24030,23216
2005-01-21,12,23935,23021
2005-01-21,13,23588,22576
2005-01-21,14,23125,22279
2005-01-21,15,22915,21969
2005-01-21,16,22787,21941
2005-01-21,17,23051,22455
2005-01-21,18,24087,23575
2005-01-21,19,24829,24008
2005-01-21,20,24392,23671
2005-01-21,21,23999,23179
2005-01-21,22,23199,22484
2005-01-21,23,22472,21456
2005-01-21,24,21749,20247
2005-01-22,1,21074,19425
2005-01-22,2,21015,18966
2005-01-22,3,20863,18634
2005-01-22,4,20828,18486
2005-01-22,5,20750,18408
2005-01-22,6,20911,18594
2005-01-22,7,21409,19096
2005-01-22,8,22064,19824
2005-01-22,9,22318,20664
2005-01-22,10,23211,21557
2005-01-22,11,24228,22064
2005-01-22,12,24727,22406
2005-01-22,13,24633,22469
2005-01-22,14,24222,22168
2005-01-22,15,23964,21896
2005-01-22,16,23716,21760
2005-01-22,17,23626,22212
2005-01-22,18,24553,23029
2005-01-22,19,24665,23258
2005-01-22,20,24206,22731
2005-01-22,21,23608,22158
2005-01-22,22,23153,21469
2005-01-22,23,22042,20728
2005-01-22,24,20916,19687
2005-01-23,1,20061,18957
2005-01-23,2,19708,18574
2005-01-23,3,19473,18325
2005-01-23,4,19212,18218
2005-01-23,5,19296,18227
2005-01-23,6,19326,18487
2005-01-23,7,19616,18787
2005-01-23,8,20332,19203
2005-01-23,9,20875,19746
2005-01-23,10,21524,20295
2005-01-23,11,21631,20502
2005-01-23,12,21852,20723
2005-01-23,13,21675,20646
2005-01-23,14,21398,20369
2005-01-23,15,21223,20094
2005-01-23,16,21198,20069
2005-01-23,17,21701,20672
2005-01-23,18,23146,21942
2005-01-23,19,23705,22501
2005-01-23,20,23522,22296
2005-01-23,21,23257,22050
2005-01-23,22,22678,21442
2005-01-23,23,21702,20541
2005-01-23,24,20892,19526
2005-01-24,1,20401,18912
2005-01-24,2,19846,18427
2005-01-24,3,19703,18372
2005-01-24,4,20234,18345
2005-01-24,5,19965,18451
2005-01-24,6,20315,19151
2005-01-24,7,22105,20389
2005-01-24,8,23772,22243
2005-01-24,9,24941,22778
2005-01-24,10,24832,22669
2005-01-24,11,24886,22737
2005-01-24,12,24677,22765
2005-01-24,13,24416,22553
2005-01-24,14,24261,22398
2005-01-24,15,24058,22145
2005-01-24,16,24113,22200
2005-01-24,17,24434,22571
2005-01-24,18,25099,23320
2005-01-24,19,25310,23747
2005-01-24,20,25119,23156
2005-01-24,21,24519,22556
2005-01-24,22,23729,21766
2005-01-24,23,22390,20427
2005-01-24,24,20363,19002
2005-01-25,1,19488,18149
2005-01-25,2,19382,17686
2005-01-25,3,19487,17418
2005-01-25,4,19447,17390
2005-01-25,5,19639,17523
2005-01-25,6,19820,18198
2005-01-25,7,21286,19514
2005-01-25,8,23040,21419
2005-01-25,9,23504,21783
2005-01-25,10,23617,21746
2005-01-25,11,23236,21753
2005-01-25,12,23347,21616
2005-01-25,13,22923,21434
2005-01-25,14,23075,21503
2005-01-25,15,23004,21468
2005-01-25,16,23279,21602
2005-01-25,17,23585,22258
2005-01-25,18,24582,23263
2005-01-25,19,24790,23471
2005-01-25,20,24305,23089
2005-01-25,21,23836,22620
2005-01-25,22,23034,21818
2005-01-25,23,21840,20608
2005-01-25,24,20586,19262
2005-01-26,1,19866,18237
2005-01-26,2,19332,17812
2005-01-26,3,19019,17616
2005-01-26,4,19024,17540
2005-01-26,5,18979,17760
2005-01-26,6,19747,18368
2005-01-26,7,21150,19875
2005-01-26,8,22954,21643
2005-01-26,9,23472,22076
2005-01-26,10,23422,21956
2005-01-26,11,23279,21936
2005-01-26,12,22783,21729
2005-01-26,13,22433,21427
2005-01-26,14,22291,21332
2005-01-26,15,22506,21156
2005-01-26,16,22285,20933
2005-01-26,17,23376,22047
2005-01-26,18,24104,23078
2005-01-26,19,24871,23845
2005-01-26,20,24588,23512
2005-01-26,21,24128,23102
2005-01-26,22,23544,22465
2005-01-26,23,22279,21250
2005-01-26,24,21294,19960
2005-01-27,1,20434,19050
2005-01-27,2,19989,18801
2005-01-27,3,20003,18638
2005-01-27,4,20051,18667
2005-01-27,5,20445,18791
2005-01-27,6,21026,19462
2005-01-27,7,22094,20820
2005-01-27,8,24161,22630
2005-01-27,9,24543,23037
2005-01-27,10,24509,22933
2005-01-27,11,24272,22826
2005-01-27,12,24061,22590
2005-01-27,13,23603,22237
2005-01-27,14,23425,21959
2005-01-27,15,23032,21816
2005-01-27,16,23092,21826
2005-01-27,17,23311,22345
2005-01-27,18,24493,23462
2005-01-27,19,25363,24353
2005-01-27,20,25579,24063
2005-01-27,21,25426,23641
2005-01-27,22,24308,22787
2005-01-27,23,23056,21545
2005-01-27,24,21588,20354
2005-01-28,1,20814,19621
2005-01-28,2,20845,19194
2005-01-28,3,20951,19087
2005-01-28,4,20721,18895
2005-01-28,5,20642,19086
2005-01-28,6,21359,19709
2005-01-28,7,22546,20960
2005-01-28,8,24211,22695
2005-01-28,9,24936,23073
2005-01-28,10,24502,22886
2005-01-28,11,24234,22663
2005-01-28,12,23919,22348
2005-01-28,13,22849,21928
2005-01-28,14,23059,21638
2005-01-28,15,22851,21330
2005-01-28,16,22480,21059
2005-01-28,17,22801,21389
2005-01-28,18,23790,22407
2005-01-28,19,24512,23103
2005-01-28,20,23904,22533
2005-01-28,21,23429,22058
2005-01-28,22,22799,21378
2005-01-28,23,21686,20276
2005-01-28,24,20621,19032
2005-01-29,1,20212,18045
2005-01-29,2,20053,17664
2005-01-29,3,19881,17422
2005-01-29,4,19673,17332
2005-01-29,5,19621,17372
2005-01-29,6,19661,17564
2005-01-29,7,20250,18118
2005-01-29,8,20682,18983
2005-01-29,9,21604,19722
2005-01-29,10,22031,20259
2005-01-29,11,22249,20313
2005-01-29,12,21860,20089
2005-01-29,13,21542,19783
2005-01-29,14,20831,19428
2005-01-29,15,20666,19107
2005-01-29,16,20588,18984
2005-01-29,17,21043,19416
2005-01-29,18,22314,20363
2005-01-29,19,22329,20775
2005-01-29,20,21923,20180
2005-01-29,21,20760,19690
2005-01-29,22,20394,19140
2005-01-29,23,19681,18477
2005-01-29,24,19384,17580
2005-01-30,1,18969,16813
2005-01-30,2,18492,16392
2005-01-30,3,18478,16184
2005-01-30,4,18320,16097
2005-01-30,5,18343,16075
2005-01-30,6,18566,16177
2005-01-30,7,18555,16556
2005-01-30,8,18332,17115
2005-01-30,9,19275,17776
2005-01-30,10,19703,18214
2005-01-30,11,20502,18413
2005-01-30,12,20521,18482
2005-01-30,13,20457,18382
2005-01-30,14,19987,18162
2005-01-30,15,19465,17952
2005-01-30,16,19715,18004
2005-01-30,17,20329,18602
2005-01-30,18,21386,19674
2005-01-30,19,22118,20516
2005-01-30,20,21628,20156
2005-01-30,21,21075,19920
2005-01-30,22,20971,19416
2005-01-30,23,20273,18614
2005-01-30,24,19317,17663
2005-01-31,1,19058,16903
2005-01-31,2,18547,16591
2005-01-31,3,18397,16586
2005-01-31,4,18763,16616
2005-01-31,5,19193,16865
2005-01-31,6,19734,17613
2005-01-31,7,21077,19227
2005-01-31,8,22765,21150
2005-01-31,9,22866,21603
2005-01-31,10,22903,21475
2005-01-31,11,22767,21288
2005-01-31,12,22429,21077
2005-01-31,13,21993,20755
2005-01-31,14,22042,20629
2005-01-31,15,21800,20387
2005-01-31,16,21716,20344
2005-01-31,17,22300,20838
2005-01-31,18,23203,21901
2005-01-31,19,23799,22629
2005-01-31,20,23560,22260
2005-01-31,21,23346,21856
2005-01-31,22,22384,20994
2005-01-31,23,21142,19771
2005-01-31,24,20167,18497
2005-02-01,1,19281,17682
2005-02-01,2,18902,17273
2005-02-01,3,18704,17095
2005-02-01,4,18656,17029
2005-02-01,5,18787,17160
2005-02-01,6,19466,17697
2005-02-01,7,20760,19198
2005-02-01,8,22026,20945
2005-02-01,9,22531,21250
2005-02-01,10,22487,21082
2005-02-01,11,22562,20886
2005-02-01,12,22304,20630
2005-02-01,13,21886,20271
2005-02-01,14,21851,20084
2005-02-01,15,21424,19982
2005-02-01,16,21557,19893
2005-02-01,17,21992,20457
2005-02-01,18,23082,21361
2005-02-01,19,23734,22090
2005-02-01,20,23277,21879
2005-02-01,21,23178,21407
2005-02-01,22,22300,20587
2005-02-01,23,20915,19444
2005-02-01,24,19764,18163
2005-02-02,1,19113,17478
2005-02-02,2,18643,17023
2005-02-02,3,18470,16834
2005-02-02,4,18213,16739
2005-02-02,5,18465,16955
2005-02-02,6,19172,17460
2005-02-02,7,20141,18822
2005-02-02,8,21471,20552
2005-02-02,9,21875,21058
2005-02-02,10,21946,20981
2005-02-02,11,21736,20922
2005-02-02,12,21341,20627
2005-02-02,13,21110,20296
2005-02-02,14,21049,20183
2005-02-02,15,20646,19980
2005-02-02,16,20988,20089
2005-02-02,17,21763,20661
2005-02-02,18,22687,21635
2005-02-02,19,23239,22290
2005-02-02,20,22854,21855
2005-02-02,21,22384,21371
2005-02-02,22,21657,20513
2005-02-02,23,20362,19422
2005-02-02,24,19640,17995
2005-02-03,1,19158,17188
2005-02-03,2,18017,16702
2005-02-03,3,18614,16491
2005-02-03,4,18317,16320
2005-02-03,5,18393,16452
2005-02-03,6,19158,17072
2005-02-03,7,20622,18412
2005-02-03,8,21603,20195
2005-02-03,9,22364,20713
2005-02-03,10,22273,20681
2005-02-03,11,22313,20612
2005-02-03,12,21895,20394
2005-02-03,13,21651,20130
2005-02-03,14,21487,19928
2005-02-03,15,21122,19764
2005-02-03,16,20935,19736
2005-02-03,17,21355,20356
2005-02-03,18,21966,21112
2005-02-03,19,22738,21781
2005-02-03,20,22472,21415
2005-02-03,21,22317,21113
2005-02-03,22,21258,20209
2005-02-03,23,20219,19020
2005-02-03,24,19325,17778
2005-02-04,1,18824,17004
2005-02-04,2,18157,16472
2005-02-04,3,17868,16158
2005-02-04,4,17730,16045
2005-02-04,5,17981,16196
2005-02-04,6,18820,16935
2005-02-04,7,20378,18353
2005-02-04,8,21410,20059
2005-02-04,9,21644,20460
2005-02-04,10,21749,20377
2005-02-04,11,21803,20317
2005-02-04,12,21894,20036
2005-02-04,13,21564,19703
2005-02-04,14,21094,19552
2005-02-04,15,20792,19257
2005-02-04,16,20777,19092
2005-02-04,17,20610,19328
2005-02-04,18,21299,19994
2005-02-04,19,22281,20926
2005-02-04,20,21818,20516
2005-02-04,21,21423,20121
2005-02-04,22,20716,19464
2005-02-04,23,19828,18526
2005-02-04,24,18819,17240
2005-02-05,1,18312,16557
2005-02-05,2,17720,15869
2005-02-05,3,17410,15631
2005-02-05,4,17287,15386
2005-02-05,5,17345,15393
2005-02-05,6,17612,15734
2005-02-05,7,17744,16346
2005-02-05,8,18465,17231
2005-02-05,9,19219,18110
2005-02-05,10,19762,18748
2005-02-05,11,19968,18807
2005-02-05,12,19795,18586
2005-02-05,13,19626,18300
2005-02-05,14,19060,17831
2005-02-05,15,18652,17448
2005-02-05,16,18705,17351
2005-02-05,17,19199,17743
2005-02-05,18,19984,18635
2005-02-05,19,20833,19443
2005-02-05,20,20267,18908
2005-02-05,21,19977,18518
2005-02-05,22,19460,18076
2005-02-05,23,18844,17457
2005-02-05,24,18099,16507
2005-02-06,1,17936,15834
2005-02-06,2,17044,15294
2005-02-06,3,17009,15000
2005-02-06,4,16958,14854
2005-02-06,5,16864,14869
2005-02-06,6,17051,15004
2005-02-06,7,17065,15324
2005-02-06,8,17127,15883
2005-02-06,9,17718,16614
2005-02-06,10,18403,17299
2005-02-06,11,18711,17607
2005-02-06,12,19069,17652
2005-02-06,13,18939,17510
2005-02-06,14,18420,17311
2005-02-06,15,18203,17098
2005-02-06,16,18376,17271
2005-02-06,17,18996,17888
2005-02-06,18,19998,18890
2005-02-06,19,20594,19434
2005-02-06,20,20188,19028
2005-02-06,21,20151,18666
2005-02-06,22,19436,18147
2005-02-06,23,18642,17373
2005-02-06,24,17860,16276
2005-02-07,1,16967,15465
2005-02-07,2,16688,15148
2005-02-07,3,16723,15004
2005-02-07,4,16692,14978
2005-02-07,5,16705,15217
2005-02-07,6,17713,15805
2005-02-07,7,19346,17304
2005-02-07,8,20709,19302
2005-02-07,9,21328,19875
2005-02-07,10,21355,19856
2005-02-07,11,21535,20035
2005-02-07,12,21461,19915
2005-02-07,13,20997,19654
2005-02-07,14,20895,19606
2005-02-07,15,20961,19577
2005-02-07,16,21156,19602
2005-02-07,17,21523,20369
2005-02-07,18,22329,21122
2005-02-07,19,22862,21496
2005-02-07,20,22264,20928
2005-02-07,21,21702,20404
2005-02-07,22,20803,19423
2005-02-07,23,19778,18406
2005-02-07,24,18855,17131
2005-02-08,1,18018,16129
2005-02-08,2,17521,15822
2005-02-08,3,17445,15596
2005-02-08,4,17323,15504
2005-02-08,5,17196,15497
2005-02-08,6,17820,15981
2005-02-08,7,19368,17496
2005-02-08,8,20464,19225
2005-02-08,9,21458,19867
2005-02-08,10,21764,19884
2005-02-08,11,21462,20021
2005-02-08,12,21646,20095
